month (MWh),PV (MWh),Wind (MWh),CSP (MWh),Other renewables (MWh),Hydraulic (MWh),Pumped hydropower (MWh),Batteries (MWh),Cogeneration (MWh),Combined cycle (MWh),Fuel & Gas (MWh),Nuclear (MWh),No renewable residues (MWh),Renewable residues (MWh),Export (MWh),Import (MWh)
1,3.551357767301363,21.420186939474014,0.48732068105844817,0.270416776984518,3.441769437395356,0.2241718914102035,0.08999999991606517,0.31958654774187206,3.2510353759514965,0.08323021410802141,0.0,0.21256646458170597,0.06900671358170582,-4.113124633083555,0.031224893191247258
2,4.410668224252011,22.147837665602797,1.0888136777774473,0.25281511133875423,3.886665196101624,0.28446757386841565,0.13171969005645567,0.28589065997784674,0.9843203871118524,0.07659125915842974,0.0,0.19170970327643605,0.05714614027643627,-4.512417308703005,0
3,7.141633953471726,20.815453014685094,3.797662301447864,0.2554825274070022,4.366493700822102,0.2086578859157579,0.060336107076024215,0.3108668185386765,1.3454607885790286,0.0854848667549499,0.0,0.22111043113873338,0.06955322213873298,-5.650365273141652,0
4,7.142861735760161,16.847477526599576,4.003074902856672,0.20982992599211736,5.244826697297636,0.32392985186896384,0.13002619632104231,0.2992959908208617,0.49878998902569854,0.08072840040477229,0.0,0.19076940748885024,0.038057280488850195,-5.063252979693663,0
5,7.893321308020808,14.810427487805214,4.887802505524962,0.2770659851598611,5.101155683747962,0.44322701455138924,0.17068378684979107,0.3174896439089273,0.31851664793835405,0.08566327823024646,0.0,0.1490460376540373,0.03632725665403734,-4.850668560494613,0
6,8.856493836523851,12.235791619599546,7.999936896180018,0.2877538865722606,2.9561445577716805,0.5601817231246549,0.2552176223201333,0.3256345939504368,0.3675154823934535,0.0906999289562532,0.0,0.20834847226887285,0.06787330226887293,-4.100245607829023,0
7,8.84498787722817,13.151640359472573,8.11560703988675,0.31130673486002447,2.2731959212580075,0.5124494856443866,0.21145584920206034,0.336504826201513,0.7713334985373129,0.10262089286312057,0.0,0.2573786296263401,0.07808043262634048,-3.774065002263958,0
8,8.517842832549784,13.596631809640723,7.927221998079325,0.32704002171429614,2.047129053814288,0.6676483331291486,0.2601991862311104,0.31864209697500545,0.44382483433704595,0.10545700964458854,0.0,0.25798782677157206,0.0751485847715716,-3.8976214345235447,0
9,7.127657669893264,9.982379933508604,5.901270136326279,0.3078538079065406,1.6536546047719622,0.6779107632007105,0.26874576249619264,0.3207809063509337,1.3493789332744717,0.09643628210117537,0.0,0.25055749128222443,0.07561607728222437,-1.3784380116882202,0
10,5.40767134011123,8.959297953680966,2.947107620907724,0.3063838662937294,1.6318322052881205,0.4809189557598496,0.235868439140182,0.3482721426042077,4.3009504182056695,0.09072917257487749,0.0,0.2427994190415808,0.0728117000415809,-0.7621558936860832,0.012855777482274447
11,4.145007406003676,14.808138533002298,1.42568312897984,0.3047226881350756,1.4990374454405226,0.29876522959143026,0.09886467388582489,0.3448150418209149,4.3628365536279645,0.08116518220065681,0.0,0.2167384662045665,0.07615561920456652,-1.9563497935641774,0.04701981985953269
12,3.6593634592738007,10.09921442140856,1.1980076809995892,0.3063462855163694,1.846548238854914,0.30555000882812466,0.11819521005391964,0.34923968824609386,7.219199802005383,0.08527436321846815,0.0,0.21529555268081108,0.08190160668081094,-0.19235647955437335,0.15927039470804494
