PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
16.0871489234118,46.73273515537087,6.169377442707892,0.8797254011043232,17.448415449787813,1.794121257643804,0.7938055718104656,4.356646560926711,3.854206633546048,0.9373213435417127,0.0,0.6594437211384472,0.28705253901010913
