Date time,Wind (MW),PV (MW),CSP (new) (MW),Other renewables (MW),Hydraulic (MW),Pumped hydropower (MW),Cogeneration (MW),Combined cycle (MW),Fuel & Gas (MW),Nuclear (MW),No renewable residues (MW),Renewable residues (MW),Import (MW),Export (MW),Demand (MW)
13-03-2040 15:00:00,16812.610143868165,11024.687720764916,0.0,369.55199999999996,7175.43,0.0,1595.1715,0.0,0.0,0.0,294.548,74.322,0,0.0,38701.794566458164
13-03-2040 16:00:00,18239.37202326645,8885.009212718465,0.0,363.727,7299.6630000000005,0.0,1594.0179999999998,0.0,0.0,0.0,295.1815,74.7625,0,0.0,38027.84707814052
13-03-2040 17:00:00,19904.20736098669,6462.251391376742,0.0,358.12300000000005,7678.8,316.64942225927007,1607.865,0.0,0.0,0.0,300.262,74.479,0,0.0,37875.25834538617
13-03-2040 18:00:00,16400.04249969914,1853.2889663080691,0.0,355.81699999999995,8167.174,7885.827798244853,1620.3195,0.0,0.0,0.0,301.967,76.211,0,0.0,37744.33063216719
13-03-2040 19:00:00,15618.528679245845,54.57771560810352,0.0,357.8,8650.616,8000.0,1643.7535,0.0,0.0,0.0,294.444,77.771,0,0.0,40215.61860699286
13-03-2040 20:00:00,16949.655831116346,4.227339697087603,999.0343546118911,357.29,8905.47,7527.522779495874,1635.6629999999998,0.0,0.0,0.0,292.46,78.074,0,0.0,42414.31959514394
13-03-2040 21:00:00,18820.21091673504,1.8303945080173127,10928.151538933245,354.765,8254.664,0.0,1629.4520000000002,0.0,0.0,0.0,294.6065,77.8675,0,0.0,41470.76588177864
13-03-2040 22:00:00,19599.84237893531,0.6028680324025276,7430.877514067339,350.0,8092.224,0.0,1630.8504999999998,0.0,0.0,0.0,299.1745,77.4205,0,0.0,38442.04014359794
13-03-2040 23:00:00,21244.786622371408,2.7964360539153392,3737.0189889153007,340.00699999999995,6792.244000000001,0.0,1592.24,0.0,0.0,0.0,301.4775,77.1665,0,0.0,34905.16392429386
14-03-2040 00:00:00,21846.707842164014,0.4503351567344182,1803.9035482111394,338.865,5504.956999999999,0.0,1523.213,0.0,0.0,0.0,304.465,77.969,0,0.0,32113.026514991227
14-03-2040 01:00:00,21881.899561379567,2.2150047307973297,0.0,341.76300000000003,5110.101,0.0,1526.523,0.0,0.0,0.0,301.2735,76.8595,0,0.0,29892.89551354098
