Date time,Wind (MW),PV (MW),CSP (new) (MW),Other renewables (MW),Hydraulic (MW),Pumped hydropower (MW),Cogeneration (MW),Combined cycle (MW),Fuel & Gas (MW),Nuclear (MW),No renewable residues (MW),Renewable residues (MW),Import (MW),Export (MW),Demand (MW)
01-05-2040 00:00:00,13010.861364798706,0.7551565442817282,932.8753580521206,416.17400000000004,6291.643,0.0,1685.1660000000002,0.0,0.0,0.0,264.8415,85.3295,0,0.0,28436.28290152237
01-05-2040 01:00:00,13583.124609251397,5.086620496388245,3009.8459979723193,406.19,5348.3769999999995,0.0,1653.3515,0.0,0.0,0.0,267.0495,84.9915,0,0.0,26347.412172993427
01-05-2040 02:00:00,13262.884601295405,0.7337841892548869,3641.121960779492,398.039,5092.525,0.0,1623.2785000000001,0.0,0.0,0.0,271.3535,84.6365,0,0.0,25001.222401811483
01-05-2040 03:00:00,13316.427350097378,4.751786934301064,2955.4770714395945,399.374,4981.255,0.0,1613.642,0.0,0.0,0.0,272.404,84.78,0,0.0,24238.20471188687
01-05-2040 04:00:00,12372.630026140496,1.6100507453553827,3669.2324872704685,401.87800000000004,4814.167,0.0,1607.3339999999998,0.0,0.0,0.0,269.5335,85.4565,0,0.0,23826.2912055521
01-05-2040 05:00:00,11769.680167653123,5.699294673824364,4490.146085689403,398.82800000000003,4396.787,0.0,1611.4625,0.0,0.0,0.0,269.8695,85.3185,0,0.0,23638.900881133246
01-05-2040 06:00:00,11276.386567887666,4.8871451828043915,4963.928719867163,400.676,4607.593,0.0,1617.396,0.0,0.0,0.0,252.498,84.47200000000001,0,0.0,23848.105857254122
01-05-2040 07:00:00,10534.748579432271,543.6628430544483,5032.205373725701,386.904,4668.693,0.0,1599.4215,0.0,0.0,0.0,262.42,84.319,0,0.0,23783.520456726234
01-05-2040 08:00:00,9571.525757096571,4752.30699494005,2903.3879564927356,383.781,4687.265,0.0,1608.6615,0.0,0.0,0.0,263.741,85.118,0,0.0,25015.323453975736
01-05-2040 09:00:00,8812.967311820628,10342.818442554128,0.0,382.273,4780.125,0.0,1607.7839999999999,0.0,0.0,0.0,259.6205,84.5095,0,0.0,27319.503154324582
01-05-2040 10:00:00,7617.121745387767,12653.088553379463,0.0,388.793,4972.305,0.0,1606.2385000000002,0.0,0.0,0.0,257.6205,82.6435,0,0.0,29105.536610954645
01-05-2040 11:00:00,6938.057645385168,13963.408480816557,0.0,402.98199999999997,5147.92,0.0,1607.9479999999999,0.0,0.0,0.0,266.687,82.936,0,0.0,30010.819175224453
