PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
11.378521446347682,64.79777506229935,3.2017201125317194,0.7863065359123912,12.754042332706884,0.6852866709470944,0.19431461546282464,3.3873514288740103,1.1597798270406146,0.7745688503385545,0.0,0.6567040989749766,0.22362901856389975
