month (MWh),PV (MWh),Wind (MWh),CSP (MWh),Other renewables (MWh),Hydraulic (MWh),Pumped hydropower (MWh),Batteries (MWh),Cogeneration (MWh),Combined cycle (MWh),Fuel & Gas (MWh),Nuclear (MWh),No renewable residues (MWh),Renewable residues (MWh),Export (MWh),Import (MWh)
1,2.9281322446460534,15.374361309129235,0.5919935534228974,0.29615193683934204,2.1948430929518046,0.21615346259847135,0.0899996127882018,1.2417079592188482,5.135101138451314,0.26796819731612437,0.0,0.2378789142347222,0.08057092223472186,-1.754490131859475,0.0686912949383434
2,3.3026639901718666,13.359325053546245,1.1978654900289292,0.3015549999760582,2.3890908534928204,0.3250521119578034,0.12594719237352556,1.127105733708102,3.4827458295891334,0.2560741737498235,0.0,0.21501555216241955,0.07300114616241962,-0.7125659176242473,0.0034539600823474937
3,3.9275702922993334,22.366510230858786,1.1051506874184625,0.27141260889230834,4.4023644028676925,0.236543173312245,0.06707236213860882,1.16922580006154,0.40032589609917146,0.2673610644647194,0.0,0.22667721128154275,0.07719093328154288,-5.557434349214041,0
4,4.350286791515742,12.637466181589668,1.6683230402516422,0.23789534185361258,4.718400483856086,0.4851662682221358,0.2146609017246724,1.1781243574938218,1.0422545529672242,0.2534704365346617,0.0,0.17832677023593824,0.07762474723593812,-2.355896452492317,0
5,5.282504636663635,9.448249052533995,2.558915640926254,0.2916666870779689,3.5230999305233914,0.3188085888331185,0.10612629543375052,1.2105516623864454,3.0811474576060145,0.2670911333033652,0.0,0.14829767359936408,0.03561520059936386,-1.6037010234258826,0
6,5.289451481310856,7.470322025201759,2.8795059786027073,0.30499332318636324,3.718032184755912,0.30000707423958617,0.0885727073514735,1.2032921460761363,3.4551256545443203,0.2784435821233174,0.0,0.1871621725277235,0.0625557985277234,-0.8218934397308554,0
7,6.101499206336812,7.188470025399725,4.504802069182842,0.3243793888711321,3.0273863106613397,0.3070694874628597,0.07573595448799428,1.2199921215244813,3.324119401100701,0.3229756472889545,0.0,0.21320391208296952,0.07844227708296951,-0.13068321863821855,0
8,5.601840730070574,8.990604445940644,3.6604061658962745,0.31752930969607074,2.105587826808821,0.20555031910325147,0.04925789964589502,1.1823899267181237,4.058914424637089,0.33272408039197626,0.0,0.20869842351459494,0.07979500551459484,-0.3319199979949948,0
9,4.847823320867816,7.095933410682626,2.486110961353271,0.32033504378171523,1.9268267481345125,0.10751187760788804,0.02078094953333249,1.2057411791180004,6.316917116311168,0.3009969006600933,0.0,0.20172164632218262,0.07744088632218264,-0.10387927787307526,0.01126412728161709
10,3.7044954748472065,12.401917977857442,1.5650017351187846,0.29773732826195853,1.462667744678588,0.3162472107952557,0.11656258631576871,1.261510139958429,3.8930664759408518,0.28143525183350127,0.0,0.21352090389361783,0.07858186989361775,-1.053568874994033,0.009479089882355336
11,2.475751749564861,13.098218878029197,0.4132420336802239,0.2933198425317468,2.1620009657595243,0.23690953536138096,0.07181868223439575,1.237408750930556,5.075312603448281,0.25118474248311756,0.0,0.20254819669762675,0.0721930156976267,-0.8069668182139484,0.010242481780278761
12,2.7624215977765623,12.468551443153714,0.5786618020047645,0.300199110704128,2.486663765611238,0.2958949750294154,0.08508639304836191,1.2663416262322233,5.07607123912375,0.2617760184842557,0.0,0.2018068777282,0.08095891072819994,-0.7108398051807705,0.007051258839692921
