month (%),PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%),Export (%),Import (%)
1,10.218622618078518,53.65358634304775,2.06594450295913,1.0335137307092732,7.659583447359565,0.7543343255494672,0.3140814696936598,4.333323763065081,17.920522795869232,0.9351578594262813,0.0,0.8301520048513797,0.2811771393906752,-6.122835666796172,0.23971950768463537
2,12.627062368686817,51.076655438360355,4.579794461956686,1.1529340567548587,9.134201753882689,1.2427704734658649,0.4815334099969232,4.309258961247251,13.315568563854235,0.9790473910065252,0.0,0.8220681230279254,0.27910499775986175,-2.7243504971796106,0.013205512128555006
3,11.378521446347682,64.79777506229935,3.2017201125317194,0.7863065359123912,12.754042332706884,0.6852866709470944,0.19431461546282464,3.3873514288740103,1.1597798270406146,0.7745688503385545,0.0,0.6567040989749766,0.22362901856389975,-16.100382990772925,0.0
4,16.0871489234118,46.73273515537087,6.169377442707892,0.8797254011043232,17.448415449787813,1.794121257643804,0.7938055718104656,4.356646560926711,3.854206633546048,0.9373213435417127,0.0,0.6594437211384472,0.28705253901010913,-8.711990472282476,0.0
5,20.106919022874326,35.96308790506544,9.74005952050941,1.1101776263561791,13.410056381373824,1.213488471921719,0.40395096176040207,4.607750664272638,11.727842508198458,1.0166351301965655,0.0,0.5644688494256268,0.13556295804543234,-6.104204129064571,0.0
6,20.95872808135482,29.600129344140996,11.409648623757343,1.2084943306271891,14.732194034363834,1.1887370011213434,0.35095723920864774,4.767880560233369,13.690462864886943,1.1032946127477736,0.0,0.7416045113532335,0.2478687962044886,-3.2566403484429727,0.0
7,22.862267222719044,26.935137920285484,16.87945621367186,1.2154468957747402,11.343591546952736,1.1505868379083328,0.28378199706621937,4.57130042120421,12.455447990431793,1.2101870876393794,0.0,0.7988733008286941,0.2939225655174858,-0.48966894282785955,0.0
8,20.907618813551963,33.555422175807635,13.661648109436774,1.1851071976428897,7.858636077434405,0.7671706365633513,0.1838441039253886,4.413006200641254,15.148991139930308,1.2418182840477545,0.0,0.7789202328459292,0.29781702817234645,-1.2388172261703798,0.0
9,19.46280739126835,28.48841141526155,9.98111845080153,1.286065692815094,7.735731150485236,0.4316335038755833,0.0834303544920684,4.840751566146918,25.360854347175756,1.2084278479578412,0.0,0.8098623421604779,0.31090593755960955,-0.41704951756075664,0.045222675250796804
10,14.474787750822113,48.458725797200664,6.115021087034011,1.163366148332643,5.715165613765386,1.2356908745419999,0.4554516824392192,4.929170961441464,15.211602044515681,1.0996681096113696,0.0,0.8343024806505618,0.30704744964488045,-4.1166701241658465,0.03703819185356625
11,9.674718850744474,51.18509362367162,1.6148632405768208,1.1462324566015403,8.448646558540355,0.9257928013520401,0.280652354974952,4.835534003281288,19.833257727327595,0.9815773183025869,0.0,0.7915158929481717,0.28211517167853367,-3.153457162848403,0.04002547168773541
12,10.680386910649437,48.20732423153804,2.237287726391574,1.1606637651304326,9.61422078179418,1.1440226288321715,0.32897063913761154,4.896073264163325,19.625680911088246,1.012108058955059,0.0,0.7802485822953792,0.3130125000245678,-2.748329276361015,0.027262374677230153
