month (MWh),PV (MWh),Wind (MWh),CSP (MWh),Other renewables (MWh),Hydraulic (MWh),Pumped hydropower (MWh),Batteries (MWh),Cogeneration (MWh),Combined cycle (MWh),Fuel & Gas (MWh),Nuclear (MWh),No renewable residues (MWh),Renewable residues (MWh),Export (MWh),Import (MWh)
1,4.983101514757924,18.56670921204201,1.562681985340386,0.3020588499234431,2.554786470377028,0.46514023667601184,0.16942587190477842,0.32460461515980776,2.6318621847080754,0.08655137313553717,0.0,0.20029884922054528,0.06675664422054536,-2.490366179664321,0.03940823902032502
2,4.99781326635513,22.869889275781254,1.8806380343166027,0.24560816486684175,3.5589768394600525,0.15343304516619605,0.07499982989794964,0.2887981980050919,1.2811479238801555,0.08007418897656061,0.0,0.18158378262247013,0.06348653762246993,-5.123049180727688,0.030240115391929914
3,6.94591646206691,18.554000196004534,4.092667229757336,0.27452660032227855,3.8455323136966797,0.38841394548027414,0.17780057382837414,0.31213181746919605,0.35081958554224135,0.0842104313967828,0.0,0.20766367524412344,0.07205832924412328,-4.856834776730636,0
4,7.320631423536461,14.84049900384169,3.8643233121241582,0.20174312602783914,2.6627548384083504,0.4087299502197561,0.20118583617044886,0.30219550996461597,0.5609873508056832,0.0782279929507137,0.0,0.16501438619252895,0.044478953192528904,-4.0355278886129895,0
5,9.206101839801146,18.441737174503835,6.798284457648106,0.2749516898980895,2.967132081469428,0.3029064583402461,0.11965811932158782,0.3115804294714972,0.30767912638760314,0.08432157290899449,0.0,0.20455814106306364,0.06156401706306375,-6.1536350305788226,0
6,8.364027557417524,10.748650981193082,7.234404996830994,0.288126177530715,2.4975589052592153,0.6631216990685393,0.3153229173053968,0.3098433795536254,0.60217415430083,0.08825043821654004,0.0,0.20871422518308347,0.07138329918308356,-3.2639900351975455,0
7,8.650946196279307,11.302707314706169,8.805062603833411,0.30993822832348583,2.060415665597045,0.8232694107862496,0.3861683950376516,0.32421570549482986,0.8246768810142762,0.1068376448528088,0.0,0.22522376606114636,0.07502893106114629,-2.6496391144873996,0
8,7.838876069789821,12.003239279439706,6.118447357714065,0.31759022288615896,1.6437287698658478,0.7671597366805444,0.3286986615725244,0.30602805721523335,0.6893974363448723,0.10392232677297424,0.0,0.2283980821948368,0.07210807819483707,-2.2575971017277268,0
9,6.714803867611292,11.271447775455352,4.767458627147622,0.30737122384546595,1.6095051287536368,0.6297356838961007,0.3009944127860748,0.32279228061886933,1.1563913726228574,0.09288559807869105,0.0,0.2154810964210637,0.06813227142106387,-1.9439425631706209,0
10,5.15211912296836,14.705076008831911,1.7879900904840582,0.31470334917122367,1.6501213237513663,0.46618333807329115,0.15288752254714497,0.33214428811489227,2.3902239819252435,0.08815236256931322,0.0,0.22788834431425334,0.07326223431425323,-2.1440995513189645,0
11,5.017704856428439,13.925332014353028,2.3790263199428896,0.306929128598182,1.8926207612794554,0.5084666203079946,0.17771941280653306,0.31942940333904524,2.7184689654321894,0.07932663507974934,0.0,0.21444442813436554,0.07121465013436544,-2.13184046308708,0.0013128534909917688
12,3.716182574511036,13.260942530080433,0.851482527926495,0.2895576725638804,1.439039516169162,0.44397702778437864,0.13387117400930404,0.3271678070960368,5.265956854134267,0.08359235712619126,0.0,0.19402735045071376,0.07176291545071367,-0.8539024042907051,0.084362694299749
