month (%),PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%),Export (%),Import (%)
1,15.614166133787796,58.17735828499083,4.896544062190848,0.9464782226325237,8.005227320109718,1.4574812312089624,0.530882965849347,1.017123647569462,8.246738155255489,0.2712020847344481,0.0,0.6276210707074144,0.20917682096315812,-7.803371283543709,0.12348269231140996
2,14.008718340142096,64.1036029680047,5.271371121417115,0.6884322043044269,9.97570366598453,0.4300681516600727,0.21022223852816682,0.8094925515183192,3.591018603779029,0.22444551244829192,0.0,0.508973811210621,0.17795083100266038,-14.359750793140243,0.08476212225669824
3,19.673617473653156,52.55236000256443,11.592072833718161,0.777569288455826,10.892087766302891,1.100143865326216,0.5036024396778533,0.8840823254614517,0.9936615802847979,0.23851767058232398,0.0,0.5881867039774464,0.20409804999549097,-13.756501399341726,0.0
4,23.88400363666178,48.41802730814196,12.607588976993469,0.6581991739440326,8.687399018561864,1.333506230907245,0.6563809820135128,0.9859311637753567,1.830255226849212,0.2552235674803322,0.0,0.5383694345343711,0.14511528013687036,-13.16615428248416,0.0
5,23.55678075660257,47.18913248520591,17.395603402676937,0.7035525774421126,7.592364405189648,0.7750838686175424,0.30618389103839416,0.7972790213307778,0.7872962791222323,0.21576394011647904,0.0,0.523427979057079,0.1575313936003187,-15.746059927860392,0.0
6,26.644176226621155,34.24055563845826,23.045687057710825,0.9178454514802457,7.9561430365062185,2.1124190814041124,1.0044825078949566,0.9870270692923968,1.9182665499564369,0.2811277475805019,0.0,0.6648732992096678,0.22739633388522051,-10.397661306437698,0.0
7,25.523163223963753,33.3467388561505,25.977857789881423,0.9144206669842373,6.078910231214137,2.4289180711621086,1.139324965715447,0.9565439644828806,2.433070575587375,0.3152065203243198,0.0,0.6644848797657315,0.2213602547680593,-7.817315016101535,0.0
8,25.770861592522795,39.46150128900656,20.114830061475086,1.0441004047353328,5.403875025797709,2.5220920980679096,1.0806201855491435,1.0060889642478918,2.266443015058421,0.3416520271267732,0.0,0.7508749101066732,0.23706042630570406,-7.422010747755807,0.0
9,24.455709033569384,41.051273070417835,17.36336359390619,1.119464002800563,5.861911962417297,2.293534250151888,1.096239283373874,1.175628394922215,4.211645119555056,0.3382947893651028,0.0,0.7847947758722382,0.24814172364835593,-7.079952689635849,0.0
10,18.844101761263207,53.78446074396803,6.5396522108750785,1.1510413084113982,6.035391147028815,1.705086014586782,0.5591928222431972,1.2148323078860213,8.742349094145284,0.3224211341206036,0.0,0.8335116188053927,0.2679598366661786,-7.8421381895485105,0.0
11,18.173055772792765,50.43457967187499,8.616325438486987,1.1116317782548304,6.854668346507512,1.8415575474955024,0.6436617723147596,1.1569051047140189,9.84571423369249,0.2873041370150232,0.0,0.7766719375010043,0.2579242593501083,-7.721071036042191,0.00475487506658202
12,14.250499397638732,50.85192929787575,3.2651924409050284,1.110371020723109,5.518305774049659,1.7025251693504848,0.5133577391126405,1.254595150929125,20.193441380555907,0.32055282833640897,0.0,0.7440395043257918,0.2751902961973693,-3.274471976013734,0.3235068515060612
