month (%),PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%),Export (%),Import (%)
1,12.711491355292987,64.3451594831187,1.8642020138163402,0.7472779262641183,9.511090090402465,0.832901686195825,0.4923726431688738,0.5887701084269331,7.975292896892197,0.15333393264210998,0.0,0.5874126177275114,0.19069524605195426,-11.764744721358536,0.08420377228768508
2,15.40207789598348,64.92779723544405,4.076163623790531,0.6810384513271817,10.469977178039638,0.9714631611186434,0.7388298276555715,0.5134253547033969,1.4113056558983,0.13754872021227937,0.0,0.5164314693548291,0.15394142647209774,-12.562310019269814,0.0
3,21.260435831858654,51.66097505342548,12.085533069257375,0.5818588568406095,9.944644978067629,0.6156881730076079,0.34974726400834444,0.4719973442683097,2.237341973331842,0.1297939428631775,0.0,0.5035767572980083,0.15840675577297794,-13.723209691008806,0.0
4,23.351695241558815,45.70689473867773,13.897026899144652,0.521873390738956,13.044543000314183,0.9783034724721918,0.4845551852123256,0.49625782349122216,0.8158750735453156,0.13385445013454478,0.0,0.47446748629748803,0.09465323841255077,-13.565308051753178,0.0
5,25.809139486434308,40.06105120656735,16.935306373921804,0.6875634678416587,12.658963856188482,1.2207085160543854,0.727946748276704,0.5252522076859152,0.7723274888057814,0.14172061001446942,0.0,0.3698707744956148,0.0901492637135249,-13.238251001505905,0.0
6,28.243614225587457,32.385297463570176,26.963259999826597,0.6962214531377208,7.1524012558562875,1.4990640760348395,0.9229944928199922,0.5252492975686301,0.7972790848911949,0.1462991796904957,0.0,0.504099798094759,0.16421967292185938,-11.94801895210201,0.0
7,27.735432546771154,34.161378873617636,26.89569875422012,0.7409432589077711,5.410448941267177,1.3503614579049983,0.8848562218453161,0.5339449373537227,1.3256741791629656,0.1628324527451777,0.0,0.6125886119820185,0.18583976422194143,-11.15944769627343,0.0
8,26.916308756146627,35.65727403575072,26.507134920794527,0.7856335278502475,4.917726008218871,1.7726564089304662,1.0429252823404727,0.5103063807621047,0.9208663158244788,0.16888975257385938,0.0,0.6197525471852934,0.1805260636223299,-11.389524441034407,0.0
9,27.686243972367063,32.885198752903854,25.18765489150845,0.9468351075006807,5.085979758137633,3.007599167967122,2.0870672423544114,0.6577291258565148,1.2547796824038162,0.19773293943457784,0.0,0.7706145680203086,0.2325647915455704,-6.6388915597258755,0.0
10,25.02823294840684,35.09190277404825,14.794027353274767,1.1162612665485139,5.945323121300571,2.454045214677225,2.0718727942588457,0.8459163939444775,11.282167212702864,0.2203716148992364,0.0,0.8846013672167872,0.265277938721635,-4.1070345208971615,0.10119987354700569
11,17.478204930410236,53.578826345125,6.785523009167032,1.0186656310833275,5.011172403087762,1.6325906785162114,0.8458125390306453,0.7684609556166372,11.72073385607447,0.18088617348981348,0.0,0.7245408204013986,0.254582657997469,-7.039643991688812,0.2409541519139338
12,16.741517705134104,40.41216105330357,6.124764268644089,1.139318241602472,6.867411788526181,2.0520166072046373,1.2977179804223526,0.8658940689502268,23.18247951907022,0.21142661567246662,0.0,0.800695690145808,0.3045964613238725,-1.1577874802385484,0.7820548001500123
