PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
28.243614225587457,32.385297463570176,26.963259999826597,0.6962214531377208,7.1524012558562875,1.4990640760348395,0.9229944928199922,0.5252492975686301,0.7972790848911949,0.1462991796904957,0.0,0.504099798094759,0.16421967292185938
