PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
10.782817070547383,61.825018223437134,4.2612072665567045,0.9199348366887481,6.8178268351740785,0.7657984019798626,0.21058173691347679,1.928554681880715,11.082868354539956,0.416193934888086,0.0,0.7389217252930868,0.25027693210080093
