PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
20.731549296580756,33.66405766547229,21.251409129983976,1.1934979171747935,7.178932668454073,1.1297824196858621,0.10314984354697694,2.2461632185797,10.900635519562291,0.5607241246116742,0.0,0.7515704866141704,0.2885277097334256
