PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
10.859319619582841,68.65607715425293,5.986290067597681,0.6367629863178087,10.328417369664402,0.4018572390920182,0.04772262906336506,1.3715643410332998,0.685452636821077,0.3136288150511333,0.0,0.5318089626525031,0.1810981788709629
