PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
15.800631735918179,50.307530349866305,11.991341663583103,0.7320712991759601,14.519853753061408,1.9336631280538659,0.3489609880795071,1.8127110481887065,1.3756006351318544,0.3900001368896278,0.0,0.5487619444217957,0.23887331762967756
