PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
19.533279643652993,24.94686897109833,32.94171512378391,1.03866035630348,9.69366813052659,6.116510890571678,0.7937659376302697,1.9532027852322433,1.5313964702666107,0.5170827931730326,0.0,0.6826773182477637,0.25117157951309105
