PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
19.6128224910627,38.72286551135871,19.207227501043274,0.9382191620627027,11.33293588580175,1.923073251146842,0.2720772712952855,1.9470217488605555,5.022572360725823,0.4295828601352629,0.0,0.47703671767989586,0.11456523882721553
