PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
13.003756888246862,58.83118136032025,9.308439367742702,1.0318781350971864,8.175127637331975,1.6900289872316112,0.28701975569593097,1.928397411166124,4.320493834308755,0.4381246221692558,0.0,0.7357525061758701,0.2497994945134895
