PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
19.023358326695174,46.72735624818227,12.62881195624006,0.9535855217022766,9.145865448542674,2.227689814930966,0.367068947412421,1.9439898743279294,5.647378868606914,0.44788452389031674,0.0,0.6527217890055078,0.23428868046349804
