Date time,Wind (MW),PV (MW),CSP (new) (MW),Other renewables (MW),Hydraulic (MW),Pumping turbidity (MW),Thermal (MW),Cogeneration (MW),Combined cycle (MW),Fuel & Gas (MW),Nuclear (MW),No renewable residues (MW),Renewable residues (MW),Import (MW),Export (MW),Demand (MW)
19-02-2040 15:00:00,10539.607684930621,18988.83758109805,1332.022853591392,452.60900000000004,3732.435,6.7602372122109955,0.0,1703.0085000000001,0.0,0.0,0.0,299.0285,98.2985,0.0,0.0,39553.25007376836
19-02-2040 16:00:00,11236.009980116492,14375.111175857224,4849.855685828927,462.954,3655.506,0.0,0.0,1700.381,0.0,0.0,0.0,303.6365,98.1685,0.0,0.0,39094.531951256875
19-02-2040 17:00:00,11824.863260650503,8340.554427383522,9496.530509940172,468.417,4357.031,0.0,0.0,1710.3285,0.0,0.0,0.0,303.4,98.34100000000001,0.0,0.0,38946.01726085102
19-02-2040 18:00:00,11968.83916119781,1526.6834749110067,15339.601630938627,468.80400000000003,5781.945,0.0,0.0,1727.9465,389.9199716053263,0.0,0.0,307.0455,98.0415,0.0,0.0,39472.3212610254
19-02-2040 19:00:00,12590.907721353386,4.582676264782548,15339.601630938627,462.81800000000004,6841.533,0.0,0.0,1723.3139999999999,3707.74878799432,0.0,0.0,309.133,98.575,0.0,0.0,42497.16713601269
19-02-2040 20:00:00,13807.048153349357,1.9568362152538619,15339.601630938627,460.481,6699.536999999999,0.0,0.0,1722.9395000000002,3947.277039751998,0.0,0.0,315.1805,99.1825,0.0,0.0,43712.91315390033
19-02-2040 21:00:00,14744.361790154135,1.413270599905567,6742.935226214677,463.625,5445.035,0.0,0.0,1728.432,12225.282847484714,0.0,0.0,315.3105,99.4595,0.0,0.0,43004.18044150975
19-02-2040 22:00:00,14996.744997987787,4.591038812710983,649.7792001640128,463.352,3778.313,0.0,0.0,1724.6125,16439.37427722822,0.0,0.0,317.717,99.777,0.0,0.0,39551.94587430949
19-02-2040 23:00:00,15400.465202597285,1.4049080519771318,360.7360320417117,465.19300000000004,3432.507,0.0,0.0,1699.192,13048.690249766329,0.0,0.0,304.39799999999997,98.334,0.0,0.0,35703.70077597889
20-02-2040 00:00:00,15545.748977635229,0.9282428200563191,114.35939328393061,462.621,3251.6940000000004,0.0,0.0,1631.6329999999998,10818.246095968625,0.0,0.0,302.2635,97.9895,0.0,0.0,32977.49834953069
20-02-2040 01:00:00,15880.65519383116,5.3353055783417265,93.67589788169299,465.16900000000004,3108.123,0.0,0.0,1615.8825,8525.500745091342,0.0,0.0,302.3225,98.8995,0.0,0.0,30774.162357027697
20-02-2040 02:00:00,16640.244175345888,6.69840089067668,93.41797419802,460.045,2696.236,0.0,0.0,1606.531,6863.18603967145,0.0,0.0,301.019,98.521,0.0,0.0,29410.71147252827
20-02-2040 03:00:00,17441.495842937326,2.717828076741475,92.50532116348481,453.754,2909.492,0.0,0.0,1604.806,5473.638267592242,0.0,0.0,300.2915,98.3435,0.0,0.0,29006.186817834063
