PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
7.916955277610139,45.02468154328437,4.57730947649338,1.1854736970794968,9.819730913587417,0.704750025294486,0.09890566383063196,5.0007299684999795,23.52109067813788,1.0337425174624741,0.0,0.7969268958704796,0.31970334284927104
