PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
9.187804759947799,47.72158613796976,9.385186549438949,1.1828201432645375,9.370976391785021,0.9476044575324502,0.20836395149748446,4.420962562467029,15.44055154555022,1.0044260281048634,0.0,0.843377580318843,0.2863398921230426
