PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
14.24157546219346,32.09726918802692,19.754101011168906,1.1238817165178698,13.575590812406162,1.6573022265317585,0.20510210391288503,4.664628977298128,10.942690938620663,1.0291845269372328,0.0,0.5714366821600912,0.13723635422594957
