PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
13.758122350354737,26.01771947436205,20.025341442990946,1.291927899745282,7.770992534887134,0.34595878133327945,0.018651990572258106,0.0,4.862816914392286,23.568655429082817,1.213936162303296,0.0,0.8135538959133188,0.312323124062586
