PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
7.062247872463973,47.77887553096207,3.326519291430149,1.1726597072842813,8.64343645412088,0.5603252492732189,0.16477479878262852,0.0,4.947020873639606,24.24154746535261,1.0042083210332073,0.0,0.8097648866857364,0.288619548971651
