month (MWh),PV (MWh),Wind (MWh),CSP (MWh),Other renewables (MWh),Hydraulic (MWh),Pumped hydropower (MWh),Batteries (MWh),Cogeneration (MWh),Combined cycle (MWh),Fuel & Gas (MWh),Nuclear (MWh),No renewable residues (MWh),Renewable residues (MWh),Export (MWh),Import (MWh)
1,4.37433487054649,20.120351559977806,1.1102844168467902,0.29615193683934204,2.1948430929518046,0.3227374553891105,0.12364313894269942,0.37251238776565476,2.8235382585829116,0.08039045919483744,0.0,0.2378789142347222,0.08057092223472187,-3.218598981059715,0.04335308097050703
2,4.909612149302987,17.455959752425226,2.1635690617235777,0.3015549999760582,2.3890908534928204,0.47677486215480774,0.18827679821103804,0.33813172011243003,1.0883849806405739,0.07682225212494705,0.0,0.21501555216241955,0.07300114616241962,-2.462840932836864,0
3,6.013223915481601,29.61722485089584,2.200913614947991,0.27141260889230834,4.4023644028676925,0.09553109640527098,0.022570728298107485,0.35076774001846195,0.29260849645925874,0.08020831933941579,0.0,0.22667721128154275,0.07719093328154286,-7.751995402176522,0
4,6.856331262922914,16.816212436220205,3.19433732220157,0.23789534185361258,4.718400483856086,0.3920714188627853,0.15085456650196985,0.35343730724814715,0.45152021245463414,0.0760411309603985,0.0,0.17832677023593824,0.07762474723593811,-4.660562322127475,0
5,7.811871791151707,12.387934107815145,4.779800237795411,0.2916666870779689,3.5230999305233914,0.5168275881259431,0.21979964190065387,0.36316549871593395,1.131160291791387,0.08012733999100972,0.0,0.14829767359936413,0.03561520059936389,-3.2818268435702795,0
6,7.755954857906372,9.701142720197844,5.351131862466354,0.30499332318636324,3.718032184755912,0.5558286857977524,0.25054145076589623,0.36098764382284093,0.9642094627292133,0.08353307463699516,0.0,0.18716217252772346,0.06255579852772339,-2.46903671799205,0
7,8.599743030768936,9.142785783063587,8.477737603612537,0.3243793888711321,3.0273863106613397,0.8527598774393359,0.3602212168910282,0.3659976364573451,0.5136737316222396,0.09689269418668646,0.0,0.21320391208296952,0.07844227708296952,-2.695842830870238,0
8,7.989402403764573,11.539755724836215,6.782949453335691,0.31752930969607074,2.105587826808821,0.6310455509491304,0.26560099804184684,0.3547169780154372,0.5597344414013724,0.09981722411759288,0.0,0.20869842351459494,0.07979500551459484,-2.3153793798000515,0
9,6.832334554190299,9.091415742077642,4.611064443863142,0.32033504378171523,1.9268267481345125,0.5223784724898868,0.19449019467825407,0.36172235373540046,2.14028234970598,0.09029907019802787,0.0,0.2017216463221826,0.07744088632218261,-0.8596397960004872,0.007941115331266185
10,5.563631873660318,16.259841471964293,3.0628070806865875,0.29773732826195853,1.462667744678588,0.4613454024073937,0.1742496463981383,0.378453041987529,1.4970446540061964,0.0844305755500502,0.0,0.2135209038936178,0.07858186989361772,-3.0728337511054864,0.005583832567470144
11,3.570906123465573,17.118487017873253,0.7330076091972948,0.2933198425317468,2.1620009657595243,0.412788533833418,0.14555868248082385,0.3712226252791673,2.729918969744228,0.07535542274493524,0.0,0.20254819669762675,0.0721930156976267,-2.1431063302014186,0.008683829597844892
12,4.158296210047664,16.289125163853363,1.120108398185762,0.300199110704128,2.486663765611238,0.3989229956626027,0.15261689398838718,0.379902487869667,2.712839071781937,0.07853280554527681,0.0,0.2018068777282,0.08095891072819994,-2.269370856175255,0.006265364378418024
