Power PV,Power wind,Power CSP,Match demand,Minimize cost
32689.25824724914,97236.71003794808,17773.83091220123,33804819.21069182,47.48959067470614
32446.04346615075,97346.6167441894,17829.34973583959,33775865.22583052,47.51695527917109
33063.35730263656,97093.82596262026,17710.63234067159,33906767.73199749,47.45351871363363
33070.276601869926,97232.05938522704,17710.63234067159,34061509.376734704,47.448863913318654
33649.94732274261,97072.87774638689,17611.438310744332,34283462.4813155,47.389731061663554
32611.51636989001,97236.71003794808,17799.810868244298,33768626.482705064,47.502097826646114
33598.90495642508,97316.83237107044,17373.207927281237,34190190.07127704,47.31251421351967
34560.1402943695,96759.70777429928,17233.62929276967,34279129.84390245,47.232088649791095
32611.51636989001,97236.71003794808,17773.83091220123,33735186.90918966,47.49430101167454
33044.16066145409,96879.24360008619,17998.45325962687,34033729.77133741,47.54924836856549
32608.476311754075,96910.02332729664,17998.45325962687,33673217.86965648,47.573875239095145
33063.35730263656,97084.62805217908,17710.63234067159,33896919.08549238,47.45385110296744
33695.35912799151,97310.70357608968,17233.62929276967,34088817.10296141,47.26401875165012
33025.90468916485,97231.35460012735,17773.83091220123,34102754.593601644,47.470617287583075
32608.476311754075,97117.08716054096,17875.76893796181,33736193.712929785,47.52949276119143
32327.203657799902,97748.74353949352,17773.83091220123,34028867.52252624,47.494301532814625
33649.94732274261,97226.1729393645,17293.085229973913,34034146.77580012,47.287465576817965
34514.34283272774,96719.62215657874,17242.823708427295,34207646.29088333,47.238970847946334
33063.35730263656,97264.60304804568,17774.44230756918,34172374.56799221,47.46724184136708
33434.82676509007,96879.24360008619,17998.45325962687,34385711.6865459,47.52576622341574
33303.19575514903,97307.02211894597,17563.83923395346,34160666.39165982,47.38769203835478
34399.58310184382,96708.46471862393,17474.492080265485,34395225.42459745,47.31743481416221
32608.476311754075,96879.24360008619,17998.45325962687,33640571.974540085,47.57510483514173
32608.476311754075,97304.24232519697,17875.76893796181,33936874.16489235,47.52271669144312
33063.35730263656,97260.36618254363,17756.486147028143,34144938.11522078,47.462107504209335
33866.207851979416,97308.82165403619,17193.99255128686,34188726.41651281,47.24182174566838
34514.34283272774,96747.0960470209,17242.823708427295,34236649.35934388,47.23790186742112
33063.35730263656,97083.65191442518,17774.44230756918,33979176.89087184,47.473644140073496
33649.94732274261,97231.57537384095,17293.085229973913,34039846.49057277,47.28725762640804
33063.35730263656,97083.59401927317,17774.44230756918,33979114.927604906,47.47364624734616
33303.19575514903,97278.92892820199,17503.300568477833,34051149.89261207,47.370191934173306
33896.239864219184,97262.1595834553,17190.32792220675,34161514.86608238,47.240658737776435
33695.67314641034,97303.67997887291,17307.97663224334,34178343.38515861,47.28729874810712
32446.04346615075,97302.25725964976,18175.10136852815,34181469.31662019,47.62494430126413
34779.72404187944,97011.88306385197,16905.506335587925,34321619.61740779,47.11101332328907
33063.35730263656,97082.69026686142,18008.808770473923,34283666.46639432,47.54528111367132
34747.011996832225,97011.88306385197,16905.506335587925,34292274.2921257,47.11288036124683
33866.207851979416,97307.02211894597,17312.596226831283,34341832.21308956,47.27892210183188
33041.080532386215,98332.3171035433,17159.876131204557,34507849.39101864,47.25020862561381
32608.476311754075,97043.71707568638,17875.76893796181,33657326.71473229,47.531920242761466
32608.476311754075,97235.24114251828,17875.76893796181,33862652.31807924,47.525208435999076
33695.35912799151,97306.49580606088,17233.62929276967,34084369.6990616,47.26417679168891
32611.51636989001,97233.60335033447,17773.83091220123,33731875.11561932,47.494417666237055
33190.57350157824,96720.0661236567,18010.185478281455,34011137.597151935,47.55006055141556
33695.35912799151,97309.83854921858,17358.746206891454,34251100.502644315,47.30275987959333
32608.476311754075,97665.00511697169,17875.76893796181,34326967.165591456,47.51245316803703
32446.04346615075,97302.25725964976,17829.34973583959,33728261.190333694,47.51850644065345
32784.65378279452,97168.96764635634,17773.83091220123,33817729.287948966,47.48609899339348
35647.550001492455,96773.60236809972,16640.522216927857,34508820.22337117,46.98841491438466
33649.94732274261,97231.0185759389,17310.418415634245,34062388.96642102,47.292845910011344
33695.35912799151,97263.87645028377,17257.458072280242,34069338.1650088,47.27274315388743
33743.91571924622,97279.10158369195,17474.487456695864,34410412.48580592,47.335619506318594
33686.18490949593,97301.69776675319,17710.51333624154,34685514.62893095,47.40881297103153
32619.235283278696,97307.157618022,17773.83091220123,33817390.93444274,47.49127964086332
33754.19667568563,97231.96298950756,17310.418415634245,34157482.97481324,47.28678642026663
33801.64188691757,97326.17108239187,17257.458072280242,34232462.037084766,47.26478362710512
33649.94732274261,97237.79774804827,17310.418415634245,34069615.29038278,47.292603017973825
33317.16978511526,97278.55317828358,17861.944850556636,34527825.55808344,47.4775712013119
32446.04346615075,97301.69776675319,17836.343000210465,33736615.284026064,47.52060158917508
33181.32028399087,97082.69026686142,17795.631524808297,34111241.81011922,47.4729058515633
33866.207851979416,97262.1595834553,17190.32792220675,34134329.5627034,47.242383035560295
33110.21193856074,97082.69026686142,18236.322532141265,34619896.13360356,47.610258537038376
33649.94732274261,97231.96298950756,17310.418415634245,34063395.6781816,47.292812073276735
34747.011996832225,97222.1884748337,16947.401751059173,34567396.368203424,47.11815335794726
33632.78337465872,97307.02211894597,17469.049869262686,34333662.43266941,47.339722193237534
33866.207851979416,97532.40060201543,17218.798689009076,34460851.93280769,47.242903302446656
33695.35912799151,97030.24220243923,17892.080909190587,34640715.85211144,47.47245577602281
29734.415671982635,98769.57191534455,18614.37193956664,33915180.80098696,47.87276366249482
33039.05374229457,97082.69026686142,17774.44230756918,33956037.06069551,47.47501656104372
33063.35730263656,97229.41179924858,17905.741475745453,34304133.81549235,47.507601428268785
35647.550001492455,96978.45872142407,16556.737890354205,34618017.51116061,46.95587962475504
33695.35912799151,97258.98390552968,17257.458072280242,34064169.19894767,47.27292970133434
34747.011996832225,97222.1884748337,16923.739322705387,34537368.88280265,47.111146704709476
32608.476311754075,97334.68898923158,17875.76893796181,33969623.977581985,47.521613510190505
33375.99908726213,97307.29195024625,17473.2825232166,34108953.05537014,47.35611684992461
35241.36385566007,97124.55910704246,16723.62176559548,34620794.90708449,47.02500154163704
35293.5997486021,97011.88306385197,16923.739322705387,34803966.9567421,47.08582103277678
36706.532619085294,96800.08487239522,16189.128717727253,34913943.414001755,46.78935336208306
33857.31819579132,97307.02211894597,17190.32792220675,34174102.761109255,47.241306703047236
34747.011996832225,97011.88306385197,16923.739322705387,34315776.223400444,47.11844555108202
33708.41668729339,97278.55317828358,17474.487456695864,34378033.558548026,47.33779681202994
33003.564886366636,97312.45480247127,17774.44230756918,34170195.46443756,47.46919866703877
33866.207851979416,97307.02211894597,17246.66585872972,34255506.03966909,47.25810200815488
34840.01970945953,96853.4762633896,17021.913382786526,34357025.58908402,47.14788577585794
32446.04346615075,97355.17048152926,17829.34973583959,33784999.98437333,47.51663773715103
32930.190076155144,97028.90210634326,17875.76893796181,33931840.55303766,47.513784212436406
33866.207851979416,97307.02211894597,17359.076589560587,34401185.86103911,47.29284960318842
35263.071631134866,97011.88306385197,16923.739322705387,34776323.622059345,47.087620466826586
34234.10926264943,97081.77877321604,17774.44230756918,35024775.82821445,47.402683495738394
32619.235283278696,97229.8305462025,17795.28017957081,33762385.68778963,47.50053607648473
33052.23659950093,97229.8305462025,17773.83091220123,34124670.19769015,47.469059354801225
33866.207851979416,97307.02211894597,17190.32792220675,34182110.70247782,47.24078900315035
33588.81978944575,97278.55317828358,17474.487456695864,34271176.75202463,47.345070241085764
34840.01970945953,96861.53131658798,17008.229468219,34348069.56041934,47.143510312147505
35106.14206108394,96865.9029475581,16988.54218881304,34563959.95603069,47.12119060550458
35005.62908755089,97232.53215641281,16923.739322705387,34777549.04050063,47.09510221515551
34335.29509225084,97494.80676844051,17257.586619044196,34888236.0678428,47.22751347761984
33303.19575514903,97307.02211894597,18224.559950634706,35006609.930393085,47.58507960672269
33063.35730263656,97082.69026686142,17774.44230756918,33978147.671279915,47.473679142347734
33695.35912799151,97258.98390552968,17257.586619044196,34064330.97810987,47.27296741684934
33303.19575514903,97307.02211894597,17469.049869262686,34036994.98400579,47.358923761826226
32446.04346615075,97301.69776675319,18634.60629211878,34770881.38859768,47.76207328229733
33303.19575514903,97286.52460457695,17475.058877618725,34022829.36528071,47.361453890661295
32619.235283278696,98654.11077608974,17283.35722070734,34638924.15239772,47.30253141352817
32619.235283278696,97229.8305462025,18632.075418253084,34848686.37852297,47.75372329314696
32608.476311754075,97028.90210634326,17875.76893796181,33641594.33316161,47.53249204498126
32619.235283278696,97028.9507717328,18027.416513101252,33848836.3926216,47.57866554737416
32619.235283278696,97028.90210634326,18025.40927485701,33846176.75931387,47.57806903523635
36714.35541267216,96749.89361962723,16189.128717727253,34868189.27902464,46.79074690341363
34886.820171534455,96882.0018434004,17393.991324627186,34908782.247764155,47.256713875716045
35302.9251903223,98173.5818461226,16124.963156671305,35040271.86369725,46.81124542727431
32446.04346615075,97301.69776675319,17860.462650725243,33767813.93203495,47.52786687354034
33591.77815981389,97299.36988152575,17829.34973583959,34750755.11017389,47.44964658183159
32627.84272486394,97229.8305462025,17773.83091220123,33742441.46155187,47.49355277131006
33303.19575514903,97279.65005908329,17778.27251962199,34408015.82535938,47.453262005863415
35056.69699525485,97199.41209210939,17014.974294129992,34906129.71108242,47.1204810974184
36726.71371083063,97254.16274100411,15928.619857719921,35084244.35128165,46.695032840302
32446.04346615075,97299.36988152575,17829.34973583959,33725179.08140318,47.51861442284517
33038.79759271056,97068.7806357577,17990.316118795832,34220737.06586259,47.54032734690647
32619.235283278696,97229.8305462025,17773.83091220123,33734750.37751174,47.494083430455696
32619.235283278696,97028.90210634326,18040.53399056306,33865811.47310897,47.58257052748858
32619.235283278696,97028.44526260845,18340.089691113037,34258649.45415469,47.673687110339394
35005.62908755089,96861.53131658798,17008.229468219,34494604.072059646,47.133322600968874
34686.42517092751,97139.44936312673,17112.653177539556,34637549.96262486,47.174472443443804
35083.390166171375,97232.86444031198,17008.229468219,34956322.51047002,47.115515356521165
32446.04346615075,97301.69776675319,17829.34973583959,33727663.96406852,47.51852736800114
33303.19575514903,97277.65366429559,17502.478618567107,34048724.781321734,47.36999233225081
32890.48928824885,97308.13853000768,17773.83091220123,34063446.45011094,47.47577082725565
33777.51516223283,97028.90210634326,17875.76893796181,34691675.79612675,47.462594507894295
34750.110482159034,97235.08433921049,17112.653177539556,34794596.52568271,47.166822379367105
36726.71371083063,97252.38325149137,15928.619857719921,35082365.91673202,46.69509569497635
35377.942100278175,98192.0919808741,16124.963156671305,35128286.408059455,46.80665317541822
33695.35912799151,97309.83854921858,17233.62929276967,34087902.66153415,47.264051212540465
34452.181552722766,97229.85743417885,17099.29484469512,34507289.87335611,47.18130157023151
34750.110482159034,97238.16150240708,17112.653177539556,34797829.740340754,47.16670279796704
36726.71371083063,97252.00345084244,15928.619857719921,35081964.99801023,46.69510910844572
32610.60082756058,97301.61262210028,17872.19717936635,33931320.217921525,47.52161759265809
32619.235283278696,97031.24303534259,17875.76893796181,33653661.774076484,47.531730703471936
32619.235283278696,97308.13650604841,17773.83091220123,33818433.94125045,47.491242758049665
32549.084100472162,97152.56901827516,17981.997657285603,33859295.767838195,47.56480962973887
33695.35912799151,98082.4507971622,17257.42808079948,34940681.36366303,47.2451598847783
32619.235283278696,97028.90210634326,17875.76893796181,33651175.58581892,47.53182096632134
32619.235283278696,97075.38470039872,17956.95922574628,33805977.104293294,47.554872239443306
34349.92926318594,97321.02229663134,17111.980667733358,34528261.66550887,47.18781460093031
32619.235283278696,97308.13853000768,17773.83091220123,33818436.09778242,47.49124268179073
33695.35912799151,97353.89705269545,17257.42808079948,34166126.67750818,47.26996985345809
36714.35541267216,97405.76538645638,15857.783446040534,35145349.44452868,46.669907949142235
33005.399387199446,97012.66720862589,17875.77686167867,33982112.07499481,47.51002621126025
33303.19575514903,97278.55317828358,17501.82208497731,34048838.23317125,47.36976376864977
34294.68070723588,96930.19107874256,17773.83091220123,34919765.71770883,47.40461048861004
34349.92926318594,97319.84777551831,17111.980667733358,34527026.548745066,47.1878599105907
35302.9251903223,98129.77616487561,16173.693890965971,35053705.190540165,46.82545981226378
33426.43290645499,97030.36655061468,17930.70235502714,34450600.85047548,47.500614668763944
33517.28239710768,97301.61262210028,17773.83091220123,34616750.79268819,47.43809189259715
32407.859566598083,97377.53771691408,17927.58111001542,33903364.69337767,47.548757765175026
32549.084100472162,97301.61262210028,17899.775992389503,33911526.100912265,47.533554960150354
33303.19575514903,97387.19677713516,17474.487456695864,34129592.366743684,47.35764572560308
33695.35912799151,97353.89705269545,17257.586619044196,34166331.16413212,47.27001762166975
32619.235283278696,97863.86695223316,17965.443507744298,34663936.05254642,47.531395534108206
32619.235283278696,97082.76622117973,17875.77686167867,33708254.43415009,47.52979345849843
32619.235283278696,97301.61262210028,17775.779505480685,33813976.52522037,47.49206596272211
33153.793674795845,97030.36655061468,17875.77686167867,34134352.06322268,47.50048911555988
33695.35912799151,97307.66150257563,17257.586619044196,34117031.88536163,47.271640746830144
36726.71371083063,97251.1441949613,15928.619857719921,35081057.96488507,46.695139459701096
36714.35541267216,97353.1873550859,15883.521673642113,35121464.49395736,46.67898154449699
32549.084100472162,97301.61262210028,17773.83091220123,33748821.15848955,47.49580670485247
32619.235283278696,97262.60953044801,17773.83091220123,33769946.81457145,47.49295858523477
32619.235283278696,97259.00461338564,17773.83091220123,33766096.15700882,47.49309093115831
33695.35912799151,97259.15971527775,17257.586619044196,34064516.699431255,47.272960709063305
36726.71371083063,97256.97781632445,15980.783716026832,35152623.737028725,46.7106174055395
32619.235283278696,97072.04301977846,18294.296209386546,34246261.38309202,47.658585304415965
33303.19575514903,97278.55317828358,18392.04318522355,35197265.15349029,47.636747358618734
32619.235283278696,97301.61262210028,17773.83091220123,33811482.732135974,47.49148858433791
32619.235283278696,97631.91209712609,17875.77686167867,34299640.26248529,47.51240581775339
36868.435455313695,97364.33627505417,15834.890739905428,35211502.25459343,46.655336505990306
32619.235283278696,97328.50574410631,17873.80053349408,33970149.27725348,47.52060367523551
32504.39720657542,97030.36655061468,18892.14428174014,34878449.651902765,47.84645744907381
36877.71259665931,97311.63635304381,15834.890739905428,35163807.06713322,46.656568130882334
32619.235283278696,97062.69128067137,17875.77686167867,33687007.662927516,47.530594651211246
33696.22972735201,97259.77293873193,17257.586619044196,34065936.19732659,47.272883291089364
34412.638896308934,97279.80973923682,17474.487456695864,35008004.37544861,47.2951635600998
36726.71371083063,97311.47582332887,15928.619857719921,35145071.74370986,46.69334377060066
34183.5649821391,97259.77293873193,17474.487456695864,34783669.505027935,47.31020909980926
36726.71371083063,97275.2411343873,15924.328275594055,35101135.78456914,46.693023090961454
36726.71371083063,97309.49068287884,15923.121809785789,35136088.8847782,46.691789752400766
36714.35541267216,97405.08495195878,15857.783446040534,35144628.80725556,46.66993099819435
36867.617883568004,97311.63635304381,15834.890739905428,35154648.462733395,46.657145216630234
32619.235283278696,97030.36655061468,18167.886654608144,34034556.32093142,47.62105004127807
35330.94267527715,98145.55423934216,16130.779730095865,35042609.73017241,46.81222672758771
36726.71371083063,97309.49068287884,15954.108554072176,35174858.586626306,46.70093275744205
34630.53417490816,97279.9148970397,17474.487456695864,35201534.60368396,47.281495555324454
32619.235283278696,97313.99465837107,17813.436235006753,33876301.56821277,47.50305843279064
33614.76405782658,97259.77293873193,17474.487456695864,34274401.75708071,47.34418773325435
35302.9251903223,98180.43477932834,16124.963156671305,35048166.99726386,46.811276327004485
35302.9251903223,98207.14274186474,16124.963156671305,35077004.634536,46.810483017834905
33153.08646476216,97301.54228652098,17773.83091220123,34291383.912562504,47.460164118899876
35302.9251903223,98169.2464230469,16124.963156671305,35035595.62545225,46.81137504740365
36726.71371083063,97307.04537536725,15928.619857719921,35140387.6116632,46.693498570899955
34412.638896308934,97279.9148970397,17474.487456695864,35008114.419428304,47.2951592838152
32986.31926913359,97301.54228652098,17918.5602441137,34330522.801983744,47.51460281490052
36726.71371083063,97311.60283139483,15924.328275594055,35139832.503520206,46.69207218224015
36714.35541267216,97409.73681643914,15857.783446040534,35149555.52238478,46.669773423759956
32619.235283278696,97072.04301977846,17873.80053349408,33694393.80135125,47.529642127492245
35302.9251903223,98177.14382153578,16124.963156671305,35044613.151219934,46.811373846438784
36713.45148638108,97309.49068287884,15912.90469425845,35111161.91356275,46.6892375944882
36726.71371083063,97308.55252092748,16074.20179180197,35325640.684760034,46.736707191278484
32619.235283278696,97301.54228652098,17774.599305811607,33812391.17305885,47.491718914490846
32619.235283278696,96952.42789857848,18313.27474470272,34143153.15233719,47.668531007332874
36726.71371083063,97309.02321553188,15928.619857719921,35142478.701453246,46.693429462267176
36868.435455313695,97311.63635304381,15834.890739905428,35155390.2227437,46.657098492829924
32619.235283278696,97293.36926283877,18134.26118309865,34274018.3003928,47.60222193304013
33614.76405782658,97278.55317828358,17474.487456695864,34294340.2138475,47.34349150019858
33481.93844785909,97257.6087914372,17747.84945577047,34505486.93891604,47.434100107859294
36726.50443327588,97296.27469199186,15928.619857719921,35128538.04905526,46.69355998982543
36868.435455313695,97310.56965782243,15849.982243382266,35173230.62914273,46.66160371330908
37053.76864752154,97311.33559016408,15805.830320988622,35287569.8617384,46.63809594592836
33303.19575514903,97278.55317828358,17474.487456695864,34013574.63499952,47.361565617469005
37061.552808678,97236.91422530674,15928.619857719921,35370483.33670295,46.67667276849489
36726.71371083063,97269.69302397157,15924.328275594055,35095277.10131342,46.69321914882546
36726.71371083063,97278.67689848843,15924.328275594055,35104765.105357215,46.69290192430087
36726.71371083063,97309.49068287884,15912.90469425845,35123017.19365652,46.688446285195695
36723.16757628874,97300.3005801322,15924.328275594055,35124433.042971775,46.692350862710306
36844.577344118894,97318.14114980194,16028.172393476365,35385016.8574532,46.7159971158341
32482.162906945083,97626.0211311853,17875.77686167867,34170520.69083763,47.52052656039776
32644.26190477246,98265.48236583485,17809.38183745408,34919506.02235485,47.471411888600784
37043.71900958656,97309.36929555082,15834.890739905428,35312825.2116723,46.64733346867832
33756.555309843716,97301.54228652098,18213.1164284711,35394510.27372457,47.554728905193585
32619.235283278696,97235.7749811199,17875.77686167867,33872990.53325576,47.52455374611155
32440.94992367158,98124.28908888309,17474.487456695864,34148908.15777575,47.38461838089745
32440.94992367158,98263.62863583742,17474.487456695864,34303716.47423406,47.38273410279179
36705.97195085193,97312.15592813387,15929.236968456076,35128001.55759718,46.69473743963343
32619.235283278696,97059.00299488076,17875.77686167867,33683101.646451205,47.53074146391431
