PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
24.656210105873114,24.674165041817,28.63497943844344,1.0221868184417198,9.539922964459127,5.390019714331448,0.8992970425670205,1.9222242657971396,1.8330752312271212,0.5088816686001103,0.0,0.6718498031883233,0.24718790525442116
