Power PV,Power wind,Power CSP,Match demand,Minimize cost
44976.314149131664,87904.14507448547,15868.648599054828,35894577.085851826,43.80818014865287
46915.82300582459,85458.03406840187,16354.291596700274,35483509.01393536,44.02277480339873
45212.66712775109,91269.90270580348,14405.794874913865,38250507.197493546,43.101348322320746
48532.455534576206,87759.75014421779,15755.776701037412,38931014.94602977,43.4972269200621
43728.80307681833,91060.87886774531,15007.173159652062,37353333.27446254,43.37842443001653
45002.23350454892,91280.6842549617,15414.578387704178,39340063.180956796,43.333626359606164
48721.01639432049,84786.5167458303,16291.669830659532,36304573.11037402,43.928948951207246
47813.286503143914,90909.88365440803,13727.902936453438,39467561.7196364,42.78312864909521
43638.032352988244,91060.87886774531,15007.173159652062,37269673.25056047,43.38639198306349
43638.032352988244,91060.87886774531,15608.635731108188,38019055.269895546,43.51528069771643
44976.314149131664,87674.60731328938,16052.026785784665,35861543.404259965,43.873850622437345
44338.30307290199,89285.69043073355,15947.461853892988,37000916.69060598,43.723789949552554
44944.201273099476,87904.14507448547,15983.05877311292,36008363.59222463,43.835517959415135
43647.88875177411,90674.90702195773,15878.591928666734,37908641.48386163,43.61495564069544
45002.23350454892,91280.6842549617,14405.794874913865,38063118.027788535,43.11756268501743
49625.32858487375,85458.03406840187,16354.291596700274,38073288.11800848,43.79510522566335
47745.92788333082,90402.15972119363,13990.527853499701,39105553.332232244,42.896805594347434
47045.95331854909,85458.03406840187,16354.291596700274,35608447.01732465,44.01186006083154
44976.314149131664,87735.79668129726,15983.05877311292,35845199.242516935,43.85202281438545
45030.24334745902,87904.14507448547,15983.05877311292,36085312.43287079,43.827799653647894
44976.309983528416,87840.09278901933,16199.960910479344,36236569.80008353,43.886970523559796
43647.88875177411,90618.8000427561,15878.591928666734,37841710.382235885,43.621088560468394
47745.92788333082,90731.2240427206,13992.073400934789,39509358.875275694,42.86272045033169
48871.035211079914,90278.18669496539,13990.527853499701,40038895.48897738,42.81978479120918
49153.53184352315,88181.87745711715,15733.328953737797,40003927.792726494,43.39578397343127
48421.37497411199,91002.73948132849,13795.853352335767,40248935.220798455,42.739172672200624
47625.65215333214,91915.35942713,13692.693245206268,40490602.74179587,42.68847464617389
47609.72352544335,91922.68020042845,13795.853352335767,40612568.60189918,42.71082167298629
47045.95331854909,86084.23653174579,16366.162443722758,36344659.31319875,43.942938137339056
45002.23350454892,91269.90270580348,14405.794874913865,38050027.32023013,43.11869861627059
44976.594039679934,90546.44295098481,15593.06038398964,38640963.84046748,43.45226987404218
51694.27957987115,84800.86103339316,16388.93507827786,39348779.60597861,43.70706669781646
47713.74190337807,91465.64557639328,13756.636497889413,40095457.80779464,42.740194374414
44976.314149131664,87674.60731328938,16095.853964355905,35915377.67536761,43.88324042245724
42624.8147385371,90485.89389030535,15680.290284828454,36492439.18066614,43.683108212882864
44976.314149131664,87904.14507448547,16564.135124788532,36773538.24164139,43.958232480448096
43664.396710720015,90656.34050737559,16000.293897838543,38060116.057138205,43.641707976379394
45002.23350454892,90481.87285598519,15593.06038398964,38587462.700379625,43.45708024728013
44976.314149131664,91037.69280872935,15983.05877311292,39747433.23763871,43.48302008866291
46031.319714315076,87674.60731328938,15873.762769823163,36600017.356193006,43.742202870915165
44976.314149131664,90126.05671724999,15734.164268098644,38315614.67178977,43.52843929121479
47045.95331854909,87918.09180387619,16366.162443722758,38490062.29063728,43.734940881311985
42995.75656541789,89809.56825738352,15878.591928666734,36292128.97436305,43.76885481431054
