month (%),PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%),Export (%),Import (%)
1,11.162253784632766,76.34104155869134,3.800542923984099,0.6959303380577269,7.787278726549814,0.1393070704524433,0.07364559763181146,0.0,0.0,0.0,0.0,0.0,0.0,-14.502553596589475,0.0
2,12.817028193675867,69.2486309907618,6.585660697786198,0.5399812170863244,10.589385360387281,0.10906879819335409,0.11024474210918536,0.0,0.0,0.0,0.0,0.0,0.0,-14.021206694027207,0.0
3,18.718619977791157,50.88658688475736,21.080917151679422,0.4820177065474367,8.3459983790321,0.32161678898634377,0.1642431112061809,0.0,0.0,0.0,0.0,0.0,0.0,-12.259529048374057,0.0
4,21.86082961841666,42.921785924377026,25.73862652643389,0.4535434599355543,8.490573664964225,0.38051225778083897,0.1541285480918041,0.0,0.0,0.0,0.0,0.0,0.0,-12.300133414674788,0.0
5,21.60781348229538,37.77105850057653,36.12380895692284,0.5252574710648049,3.705032708217855,0.20809060741226498,0.058938273510323554,0.0,0.0,0.0,0.0,0.0,0.0,-11.471018361815863,0.0
6,23.292545833719792,33.45975969802493,38.106673789850056,0.5274348718750453,3.971236769392822,0.476951623575794,0.1653974135615566,0.0,0.0,0.0,0.0,0.0,0.0,-11.494636402793242,0.0
7,22.518204928366767,33.00677316537613,40.39050377876055,0.48540517691457963,3.3787733280790517,0.18955337883462828,0.03078624366828229,0.0,0.0,0.0,0.0,0.0,0.0,-11.760385107843287,0.0
8,22.8105865523845,28.21487788135272,44.68840154182515,0.5169319145490932,3.1603842238008246,0.5172063877220696,0.09161149836564297,0.0,0.0,0.0,0.0,0.0,0.0,-11.814438373352177,0.0
9,24.620521207711796,32.1939984777177,33.62136150000153,0.8257112437779808,4.451666544956008,2.5743409039818945,1.7124001218530938,0.0,0.0,0.0,0.0,0.0,0.0,-9.212135187587693,0.0
10,22.545490396820654,48.23262965518849,22.760697966228587,0.680337561114646,3.694813215501494,1.2054309761636344,0.8806002289824917,0.0,0.0,0.0,0.0,0.0,0.0,-11.9787768735635,0.0
11,13.319518559710406,71.12662537170742,8.155092108164666,0.6345887462686508,5.405763469808282,0.5580938179603664,0.3453263411872089,0.0,0.4549915851929998,0.0,0.0,0.0,0.0,-13.629193893054191,0.004058070408001186
12,15.891004360123453,66.49329818055931,8.302577669811683,0.6605015647866282,7.256429098077875,0.8794409664991779,0.5167481601418804,0.0,0.0,0.0,0.0,0.0,0.0,-12.932924234912702,0.0
