PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
28.611068499499286,30.62848345057881,20.1749246523663,1.2002881563284298,6.471127370612519,3.3734421207051297,2.4639062586745784,0.7613085789098061,5.155127816317192,0.23113104382974486,0.0,0.6837741026880664,0.2454179494901404
