PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
14.68459500195195,64.55311830571596,4.295639397537256,0.8894116399895361,7.576480013785623,1.3646971165893098,0.8948880972492206,0.5978411382387215,4.2312302766253715,0.16055168750263119,0.0,0.5580765882737004,0.19347073654072836
