PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
22.716888216863065,35.585031673891734,36.71067410315886,0.5527098708091723,2.8606205436101493,1.0639109773274729,0.5101646143395394,0.0,0.0,0.0,0.0,0.0,0.0
