month (MWh),PV (MWh),Wind (MWh),CSP (MWh),Other renewables (MWh),Hydraulic (MWh),Pumped hydropower (MWh),Batteries (MWh),Cogeneration (MWh),Combined cycle (MWh),Fuel & Gas (MWh),Nuclear (MWh),No renewable residues (MWh),Renewable residues (MWh),Export (MWh),Import (MWh)
1,5.033596605221241,22.789557647734814,1.4531557611439156,0.3043846869416943,2.1271925792825073,0.3129520694820499,0.09242574411136846,0.4011921627443901,2.1056672556544886,0.09037697660016322,0.0,0.20930706327789228,0.07621565527789213,-4.001691465600008,0.01896021734264894
2,5.869125330074237,13.815485029676957,2.641768849287653,0.28559823894986136,2.483380275784956,0.5409911913480779,0.2996039673095779,0.3591246980736779,1.4145612911369867,0.08015248864386762,0.0,0.19202312389304732,0.07316565289304738,-2.296513192550758,0.012347732151361528
3,7.986197699554348,18.412092915675252,4.6837830919518275,0.310272337401534,2.13262647392046,0.39884749064948205,0.17566713978385098,0.38914648506080546,0.40419293455167693,0.08604393257177399,0.0,0.2128820537616294,0.07946314876162917,-4.614754123057298,0
4,6.859420332838148,17.490816114461825,3.6628152067170396,0.275081056667424,1.9260197438002262,0.39295990190718805,0.15303865842845535,0.3738732837503978,0.7696275416983795,0.08387225169593775,0.0,0.187139698610681,0.07597612061068103,-4.408292289997335,0.0034606507129534077
5,9.294001590352837,17.554936864607118,7.265259527817417,0.2830031340841561,1.9353248195252446,0.3765739852397167,0.14660773811815317,0.3822022537191821,0.3426158087637983,0.08793141386121366,0.0,0.167050217686599,0.048818638686598886,-5.803356163078422,0
6,8.986198756352232,12.027038409363062,7.618781872455808,0.2865962274242597,1.6269007029272784,0.6717270256688078,0.2654246011671956,0.3635497791727364,0.4009690150050132,0.09170476999990768,0.0,0.16979327508206116,0.07551997308206093,-3.5969656269739665,0
7,9.474271761982894,12.273273510382507,7.1145530898473295,0.3269331576226117,1.5822708380867823,0.7576637417245264,0.35237003870985206,0.36928064965187135,0.6827050833826994,0.10840931609874295,0.0,0.17655598157882973,0.08085683257882961,-2.8501544860225714,0
8,9.564344705354996,10.23205365461543,7.404828308739059,0.32170757243114834,1.255039628829344,0.8076395811575817,0.33396097973692057,0.3538560709513525,0.7443946198733635,0.10918479207546698,0.0,0.19766856697919158,0.08150802797919185,-2.61583934481351,0
9,8.27837525648285,14.439182592821883,4.469754190627519,0.30248557954719146,1.2252719866641564,0.5335180065994483,0.24881537929965197,0.35365616091227525,1.0567042996006366,0.09692844917818692,0.0,0.2016504367153965,0.07735747171539661,-3.495726971089828,0.00029033696782920017
10,7.507322470111138,13.943146939998641,3.1250447643727117,0.3118510828811872,1.1223077948643552,0.6740722500445163,0.3148740944589946,0.37453818466262323,1.0068596631250295,0.09287527642463253,0.0,0.18241179562474266,0.07503958162474259,-2.4293822448464737,0
11,5.360009569686686,28.20662543783025,0.6688407362305102,0.3090085451844333,2.6632880479553296,0.1515672944765773,0.059999360741162744,0.3706326966218272,0.6667796423625933,0.08402367332347839,0.0,0.15640176540050432,0.07196825940050426,-6.565627711817305,0
12,4.998561216483934,20.644901106988645,0.7002853628466534,0.30082447875491836,4.63916611822648,0.39701980051754576,0.1935056210105566,0.3518004590463316,1.1178190571542315,0.08568248452675235,0.0,0.17304417364434357,0.07738923264434348,-4.820731061383689,0
