month (MWh),PV (MWh),Wind (MWh),CSP (MWh),Other renewables (MWh),Hydraulic (MWh),Pumped hydropower (MWh),Batteries (MWh),Cogeneration (MWh),Combined cycle (MWh),Fuel & Gas (MWh),Nuclear (MWh),No renewable residues (MWh),Renewable residues (MWh),Export (MWh),Import (MWh)
1,5.572901049043569,21.80523144250507,1.5463878911243087,0.29615193683934204,2.1948430929518046,0.4881632779353808,0.30216962996616115,0.24834159184376955,1.9764924976545768,0.05359363946322484,0.0,0.23787891423472218,0.08057092223472186,-3.422416366073526,0.05402995086170835
2,6.3908948315410745,18.956514490916774,2.927533341929044,0.3015549999760582,2.3890908534928204,0.5841961575264947,0.3360346748542085,0.22542114674162048,0.5344793676528297,0.0512148347499647,0.0,0.21501555216241955,0.07300114616241962,-2.9035725822786222,0
3,7.942700130851752,32.32026776661674,3.1602014960237854,0.27141260889230834,4.4023644028676925,0.09761560532794791,0.030394590615165716,0.23384516001230776,0.2914047573785753,0.053472212892943925,0.0,0.22667721128154278,0.07719093328154288,-7.991050414398147,0
4,8.976835211106403,18.32719090218069,4.459942115798474,0.23789534185361258,4.718400483856086,0.47522411974308093,0.2585357167727799,0.23562487149876402,0.3149516965854423,0.05069408730693228,0.0,0.17832677023593818,0.07762474723593811,-5.0737350318678285,0
5,10.107732057188727,13.480460323202955,6.618482196395268,0.2916666870779689,3.5230999305233914,0.6461838099837757,0.486795377057165,0.24211033247728908,0.4186435707172897,0.053418226660673,0.0,0.14829767359936408,0.03561520059936386,-3.8529716628416812,0
6,10.04225607110044,10.533675941911765,7.474765016094111,0.30499332318636324,3.718032184755912,0.6972404544045867,0.5024851800181127,0.24065842921522712,0.46219929745984717,0.05568871642466353,0.0,0.1871621725277235,0.06255579852772342,-3.3015067590321525,0
7,11.402121268436096,10.040169356007233,11.78748653255339,0.3243793888711321,3.0273863106613397,0.8991585559655918,0.5199862243178767,0.24399842430489643,0.357401173832843,0.06459512945779093,0.0,0.21320391208296952,0.07844227708296952,-3.758886237730432,0
8,10.22750593757587,12.544258693301408,9.438113812912041,0.31752930969607074,2.105587826808821,0.7937947055097524,0.6280685381014776,0.2364779853436246,0.3654245691988522,0.0665448160783953,0.0,0.20869842351459494,0.07979500551459486,-3.3998425136053965,0
9,8.475299080070693,9.850128069482144,6.396664349600689,0.32033504378171523,1.9268267481345125,0.8206894463956227,0.5559537606415215,0.24114823582360004,0.7512431081708024,0.0601993801320185,0.0,0.20172164632218256,0.0774408863221826,-1.5458209108969572,0.00879490638462509
10,7.188062115729978,17.686472134218707,4.269252819486837,0.29773732826195853,1.462667744678588,0.5834443609666916,0.3596376514681327,0.2523020279916857,0.8886405558379423,0.056287050366700085,0.0,0.2135209038936178,0.07858186989361772,-3.59686659116818,0.004827085386696566
11,4.6060299622876375,18.552159804190072,0.8763333841774631,0.2933198425317468,2.1620009657595243,0.5256684533807411,0.3017771327522373,0.24748175018611118,2.214280680878198,0.050236948496623475,0.0,0.20254819669762675,0.07219301569762669,-2.392074448040147,0.022745368177716115
12,5.305352109926125,17.61687105245285,1.5903787391715778,0.300199110704128,2.486663765611238,0.5960561447354509,0.32676203598076164,0.2532683252464447,1.963200518417017,0.05235520369685111,0.0,0.2018068777282,0.08095891072819993,-2.60062384988648,0.019102113444676872
