PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
3.8914338391725813,40.53127440279259,1.9231353049489879,1.2434982828924264,9.165573202715592,0.5119954899856025,0.11341003971443965,6.295035386915581,26.624891843149577,1.2778452078954459,7.2571708438706075,0.8586815423821724,0.3060546135644012
