PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
8.223070595112466,26.23235388805327,15.932686763856593,1.2650962881271295,8.389056577394975,0.25703564942076784,0.01959569598962815,0.0,5.653035716955174,22.142378737822614,1.590762123259618,9.145516066998221,0.8314936381117476,0.3179182588978083
