PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
8.39296748353631,23.54563942826942,13.73954150212843,1.3259339080436932,16.163845468686834,0.7368704851097688,0.058964638331017775,6.277458828658124,20.241665322204007,1.4526132565421193,6.978870911896033,0.8136724708101026,0.2719562957841393
