PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
4.145703700646215,43.18497649600115,2.478166824956682,1.1440004687075365,8.478423453426506,0.5377431369497448,0.12581454286930976,5.755888018175681,22.87794926726816,1.2421559552169799,8.79904347561765,0.9188985636375911,0.3112360965267731
