PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
7.001818107477198,39.15745302219161,8.281843170574346,1.0234267978030969,20.298579452290717,1.253846689672656,0.30611135056848293,6.081955346628028,6.85444059976103,1.3085171076281807,7.330903811372522,0.7671625430036281,0.33394200102848526
