PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
4.9126993040984885,56.33252077382543,4.075627228830153,0.9596838522218869,15.566255548226685,1.2778254427673825,0.2173634111314001,4.961097973302339,2.393804553734244,1.13442966703785,7.094249341334979,0.8015046177161979,0.2729382857729609
