PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
6.381086423324589,35.2800127606639,8.659417070400266,1.2174635596928345,11.67672710212446,0.6374084580511017,0.1079895746969772,5.956642868942511,19.440559717527954,1.3723775985527134,8.137849136345093,0.8333442304295251,0.299121499248059
