PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
7.541253256517058,22.17686928637938,11.503834615155533,1.3575460347958788,8.165687964664553,0.0,0.0,6.1317643079368205,30.913777979173485,1.5307116354914971,9.495493632613162,0.8548750016991017,0.3281862855735368
