PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
7.4088915703241485,65.16508546161485,19.629426428107827,0.4460087128490008,7.234346587023738,0.09767210110138233,0.018569138979071708,0.0,0.0,0.0,0.0,0.0,0.0
