PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumping turbidity (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
8.716962134059873,55.8441630302515,27.15692132316862,0.7261049790455882,5.752618143460194,1.5806124447886996,0.22261794522553535,0.0,0.0,0.0,0.0,0.0,0.0
