PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
11.81017345875232,75.02592239108235,3.540002314259951,0.5704642191431495,7.260667538711582,0.6203094872660376,0.38120251115207804,0.0,0.7912580796325189,0.0,0.0,0.0,0.0
