PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
23.36639737527538,39.84390075430354,26.87484815808024,0.8317154495028916,4.429802628162348,2.2167179605429865,1.3898846756430927,0.0,1.0467329984895135,0.0,0.0,0.0,0.0
