month (%),PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%),Export (%),Import (%)
1,11.81017345875232,75.02592239108235,3.540002314259951,0.5704642191431495,7.260667538711582,0.6203094872660376,0.38120251115207804,0.0,0.7912580796325189,0.0,0.0,0.0,0.0,-12.000287524903493,0.007599316328144766
2,13.730208202970111,70.28353628334912,7.285632033098453,0.48201798982862326,7.41032660208154,0.5031163217079382,0.30516256696421207,0.0,0.0,0.0,0.0,0.0,0.0,-12.073258214326161,0.0
3,17.73171193578942,53.495891160070855,20.907804058448317,0.3966547881964257,6.77929192121006,0.3861483016623107,0.302497834622618,0.0,0.0,0.0,0.0,0.0,0.0,-11.387646735592826,0.0
4,19.643319237403816,47.13263026312837,23.694813976851464,0.3507330129462033,8.766785105728864,0.3034256576227925,0.10829274631850264,0.0,0.0,0.0,0.0,0.0,0.0,-12.457817478060743,0.0
5,21.583040984872024,40.840309092463855,28.357362475544992,0.45386217250749844,8.356210162676557,0.3037822223538224,0.10543288958126343,0.0,0.0,0.0,0.0,0.0,0.0,-12.657695749440109,0.0
6,22.30304068713046,30.615609476221955,41.86939925211379,0.42650216355376214,4.381529176498852,0.3109021384587132,0.09301710602249623,0.0,0.0,0.0,0.0,0.0,0.0,-11.18435185492535,0.0
7,21.675237519523307,32.286723411401006,41.74722377733173,0.4537157953920623,3.3130825003169915,0.3604615501903342,0.16355544584455833,0.0,0.0,0.0,0.0,0.0,0.0,-11.097646962016245,0.0
8,21.250101058413065,33.73942019131332,40.97015254606701,0.47911768945873257,2.999069462954564,0.35902696755196717,0.20311208424133947,0.0,0.0,0.0,0.0,0.0,0.0,-11.212695285069172,0.0
9,22.17969532545337,32.06382592129027,39.67137152037999,0.5903397826036226,3.1710444204702632,1.374753686753208,0.948969343049262,0.0,0.0,0.0,0.0,0.0,0.0,-9.962906812966411,0.0
10,23.36639737527538,39.84390075430354,26.87484815808024,0.8317154495028916,4.429802628162348,2.2167179605429865,1.3898846756430927,0.0,1.0467329984895135,0.0,0.0,0.0,0.0,-7.900560509429612,0.004547347678696309
11,16.580866415966398,62.19867456951848,13.876311396695128,0.777753321815855,3.8260405218035993,1.2797169589684778,0.8571725730728688,0.0,0.6034642421591809,0.0,0.0,0.0,0.0,-10.153579592741993,0.009909733301841707
12,17.967821127271243,54.972169274560386,12.651620922987668,1.0100202412051056,6.088048674921653,2.008322865539595,1.5056652659720982,0.0,3.7963316275422616,0.0,0.0,0.0,0.0,-7.218906112566351,0.10052087051410452
