PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
13.813699200818993,37.86424210753591,3.90973384630612,1.2337671090335307,9.774607337853157,1.2521469714562248,0.3215877048741402,4.611384267422415,16.594964637971575,1.04768912162144,8.397800519222049,0.8797039220365716,0.2986732538478667
