month (%),PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%),Export (%),Import (%)
1,11.34489978969885,40.42463676833643,1.8039192000016324,1.1303524317852585,8.37727503653311,0.9703360237317433,0.20636835798514971,4.739349761644645,20.070552804179357,1.0227807614903799,8.694070030657759,0.9079360143490208,0.3075230196066718,-2.8726651281264832,0.03633306310019358
2,13.813699200818993,37.86424210753591,3.90973384630612,1.2337671090335307,9.774607337853157,1.2521469714562248,0.3215877048741402,4.611384267422415,16.594964637971575,1.04768912162144,8.397800519222049,0.8797039220365716,0.2986732538478667,-1.6359959249232636,0.0
3,13.369016881102814,51.74697384977639,3.0020307071768504,0.9169465841009589,14.873048889113665,1.1882904311209512,0.25403740172686334,3.950139265027797,1.9913385309615526,0.9032587534641552,6.7783235960852295,0.7658114905804302,0.2607836197623375,-11.928210515132168,0.0
4,18.09797549112995,35.23490302628361,5.493072253341446,0.9631682391038573,19.103415182542555,2.011078159913806,0.591544604097731,4.769878863584214,4.773198578921102,1.0262272145379077,6.899266005342491,0.7219926205151063,0.3142797606862228,-6.909501070950149,0.0
5,21.954740654387695,26.77027048492646,8.256640031576685,1.1988744595775667,14.48144307311617,1.5893442063484313,0.3966492692430671,4.975883549040041,11.672058783244502,1.0978584537884952,6.850276695662138,0.6095666772034228,0.1463936618853384,-4.975566079478349,0.0
6,22.538989488132557,21.580611183302995,9.665586537412358,1.2818108950196188,15.6259622757106,1.6147461870354183,0.3360403831281399,5.057136879647249,13.332749349922375,1.1702289528347165,6.74663549633656,0.7865959470036823,0.26290642451373264,-2.8229804642505205,0.0
7,24.063879346306937,19.405708288395555,13.930218252943977,1.2722238491751914,11.873482709531713,1.6487705254677296,0.32813519389148255,4.784838759980202,12.444565761811985,1.2667183405633764,7.837615527780805,0.8361909264129068,0.30765251773813806,-0.932076848025513,0.0
8,22.322026922122117,24.36702911906127,11.425954995284544,1.248417136377714,8.278454444575544,1.1056332785040328,0.23543689505197007,4.648754623024209,14.900936146013128,1.3081578013835846,9.024940699146969,0.8205311456130376,0.3137267938418823,-1.1327764765067592,0.0
9,20.668220480534647,20.70946345797182,8.295656899126621,1.3546248025899832,8.148116648440821,0.8104143837611402,0.15003806099417327,5.098808071246576,22.8362327507029,1.2728481477497013,9.47506077722595,0.8530354409601145,0.32748007869555446,-0.2151847621385524,0.0
10,15.91999527946634,35.9336831398659,5.25199433196809,1.252333503354488,6.152227641827011,1.4355321090398336,0.3221461849028811,5.306124772172891,16.33040107006881,1.183764215772112,9.683164136247287,0.8981049946725024,0.3305286206418702,-2.469419293877333,0.0
11,10.618605170128472,38.09563139936588,1.3906084550139766,1.2359309661672124,9.109796048579318,1.0204982938903793,0.15412132299217463,5.213939090792468,23.731823094689467,1.0583907272826978,7.213007284451114,0.8534560303837266,0.30419211626310405,-1.0137506305228694,0.0005346410399401193
12,11.689707165534807,35.74781961399908,1.9227259357696203,1.248727564455321,10.343686829610316,1.2480797412534093,0.2645339476577482,5.267556226213731,22.032126716955062,1.088900394234781,7.969925070412552,0.8394488921862175,0.33676190171735476,-0.7501854607410654,0.0
