PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
14.77568733840437,41.243353165535645,3.835626756988318,1.3330094254617044,6.989526115653582,1.1544835967624894,0.191761941428052,2.8137702877100765,17.905531273981822,0.7467853805246821,7.734861642932398,0.9652814681628408,0.31032160645404844
