PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
19.857179740913118,32.26374894517795,9.855770928560448,1.315997962683667,6.891033727456538,1.3440921125970016,0.27153313811080787,2.7640452372211404,14.104617368016832,0.7953721646738637,9.322329050098647,0.9225739493087086,0.2917056751812563
