month (%),PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%),Export (%),Import (%)
1,12.352612388415993,58.63081285074073,2.6628132787596606,0.9809461542329578,7.269994294664449,0.8053652387419856,0.3244843617099055,2.0564590261939713,13.417912284439621,0.4437964772734033,0.0,0.7879280094603914,0.26687563536695297,-8.421508096550816,0.221540263088162
2,14.961427472206731,55.95482995220921,5.9219813575534825,1.1014096982522175,8.725996372972014,1.6699288291010128,0.5898752536042339,2.058339583426482,7.496602540183059,0.4676469938524842,0.0,0.7853300871998363,0.26663185943924084,-4.948757930201557,0.008948984730913845
3,12.937427692333547,67.10944321953629,3.9243488296226077,0.7015375578331849,11.379073302762363,0.41824413146438777,0.0824887029187107,1.5110864150312695,0.805390052704854,0.34553263569763215,0.0,0.5859071097245437,0.19952035037062177,-17.590087891096186,0.0
4,18.80599087469531,49.22120778836886,7.660832175703803,0.7958661866504072,15.785157333962124,1.4617750034048298,0.6390072754336871,1.9706761227286524,2.379229161355839,0.42398591788650397,0.0,0.5965827052330084,0.25968945457697556,-12.083885844742229,0.0
5,23.32213610317829,38.46958939661314,12.207394581798772,1.0292967901598673,12.433080672427927,1.5148878232994671,0.45773057094390096,2.136028891232224,7.309538834428601,0.47128461762899976,0.0,0.5233450585434755,0.12568665974535986,-8.441504975669897,0.0
6,24.451630180671284,31.88464405625938,14.604804196239316,1.1382354461761037,13.875700551407935,1.6818918651989316,0.6565743704432973,2.2453438627118296,8.009651814426569,0.5195758904193246,0.0,0.6984894512730349,0.23345831477300127,-5.768145727271935,0.0
7,25.371576092054386,28.484227278027856,21.47908175057404,1.1486192826284076,10.719899018529627,2.636816389183597,1.1641816403270497,2.159980756352037,5.231081614669581,0.5718243344413972,0.0,0.7549497068927499,0.27776213631925256,-4.290146186683283,0.0
8,24.341598689710935,36.57010719401758,17.589856822811175,1.1373002275889235,7.541620384367849,1.6474212876865222,0.6526522876181771,2.117493238722606,6.772786156053781,0.5958618004686072,0.0,0.7474987577927377,0.2858031531611115,-3.6826211308826875,0.0
9,23.3256188532739,31.910711810556244,13.311829029355806,1.264482920119838,7.605910000612965,1.2015563874648294,0.289187645916806,2.379757002357187,17.014912822448846,0.5940739973380024,0.0,0.7962712208492196,0.30568830970634925,-1.342787460213746,0.03317903432559893
10,17.138329661216208,52.662589408829206,8.002304706653563,1.0984490958630913,5.396253372290313,1.4942779526774164,0.5871705156111892,2.3270590233823016,9.696752120281175,0.5191527372888181,0.0,0.7877475263143937,0.2899138795923165,-7.091822297242442,0.025083560888291268
11,11.416364216200904,56.79147127634938,2.0826428606591043,1.1084920123887831,8.170469411941951,1.4192466073950387,0.423318214067979,2.3381604609958226,14.736924746397776,0.47462912545088554,0.0,0.7654547207755663,0.2728263473768088,-5.161942794788217,0.047502503261539375
12,12.892246081247114,53.44793727245631,2.960037090200488,1.1179251271228285,9.260200337576977,1.2716549757655817,0.5156040699095921,2.357893599628043,14.636077247992315,0.4874198128956934,0.0,0.7515178139915016,0.3014865712135638,-5.313738952190674,0.03624597058626449
