month (MWh),PV (MWh),Wind (MWh),CSP (MWh),Other renewables (MWh),Hydraulic (MWh),Pumped hydropower (MWh),Batteries (MWh),Cogeneration (MWh),Combined cycle (MWh),Fuel & Gas (MWh),Nuclear (MWh),No renewable residues (MWh),Renewable residues (MWh),Export (MWh),Import (MWh)
1,3.729307738318811,17.700898983379155,0.8039149820234821,0.29615193683934204,2.1948430929518046,0.2431432900647022,0.09796324882848244,0.6208539796094241,4.050926438958748,0.13398409865806232,0.0,0.2378789142347222,0.08057092223472187,-2.5424901490662575,0.0668839749443326
2,4.096289753197671,15.319874858260826,1.6213794839187239,0.3015549999760582,2.3890908534928204,0.4572098727827422,0.16150196640611789,0.563552866854051,2.052495072825975,0.1280370868749118,0.0,0.21501555216241955,0.07300114616241962,-1.354920607555531,0.002450142843847105
3,5.005264455373318,25.963469613490993,1.5182619122219794,0.27141260889230834,4.4023644028676925,0.16181133797777317,0.03191343615651934,0.58461290003077,0.3115913224314018,0.13368053223235957,0.0,0.22667721128154275,0.07719093328154286,-6.805297295718905,0
4,5.621369148576166,14.712895521474426,2.289928030480271,0.23789534185361258,4.718400483856086,0.4369446396656758,0.19100805736708298,0.5890621787469109,0.7111842972887302,0.12673521826733078,0.0,0.17832677023593824,0.07762474723593811,-3.6120395641556833,0
5,6.608677145237178,10.900935279140636,3.4591483909842857,0.2916666870779689,3.5230999305233914,0.42926619119047815,0.12970482418465448,0.6052758311932227,2.0712674869746945,0.13354556665168274,0.0,0.14829767359936408,0.03561520059936387,-2.3920270749347443,0
6,6.551881661373862,8.543578204318473,3.9133975147774547,0.30499332318636324,3.718032184755912,0.4506675582195573,0.17593091116010934,0.6016460730380682,2.146208267063305,0.13922179106165883,0.0,0.1871621725277235,0.0625557985277234,-1.5455905365573241,0
7,7.165138590225582,8.044176496645374,6.065866660205045,0.3243793888711321,3.0273863106613397,0.7446583056933319,0.3287743247354577,0.6099960607622407,1.4772998181073433,0.1614878236444773,0.0,0.21320391208296952,0.07844227708296952,-1.2115720319613965,0
8,6.796069183269694,10.210215922883727,4.911012025769817,0.31752930969607074,2.105587826808821,0.45995290563398106,0.18221769883780115,0.5911949633590619,1.8909326321072182,0.1663620401959879,0.0,0.20869842351459492,0.07979500551459483,-1.0281719085208874,0
9,5.909145167331289,8.0840311104965,3.372323395660629,0.32033504378171523,1.9268267481345125,0.3043936868267606,0.07326072637431259,0.6028705895590002,4.310436113604971,0.1504984503300465,0.0,0.2017216463221826,0.07744088632218263,-0.3401721549677737,0.00840533884974776
10,4.645386393798976,14.27432434419847,2.1690443665257377,0.29773732826195853,1.462667744678588,0.40502771315164804,0.1591540119707665,0.6307550699792145,2.628328504237615,0.14071762591675038,0.0,0.2135209038936178,0.07858186989361773,-1.9222558707925081,0.006798960853354682
11,3.0209023761613203,15.027681955079812,0.5510914549776117,0.2933198425317468,2.1620009657595243,0.3755491124358427,0.11201490899664723,0.618704375465278,3.8995612036034366,0.12559237124155864,0.0,0.20254819669762675,0.07219301569762669,-1.36590993061132,0.012569713286893427
12,3.4619857042929962,14.352502550377423,0.7948658461737832,0.300199110704128,2.486663765611238,0.34148055499012286,0.13845639525130934,0.6331708131161117,3.930260862238824,0.13088800924212776,0.0,0.2018068777282,0.08095891072819993,-1.4269110419469622,0.009733217254547911
