PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
24.341598689710935,36.57010719401758,17.589856822811175,1.1373002275889235,7.541620384367849,1.6474212876865222,0.6526522876181771,2.117493238722606,6.772786156053781,0.5958618004686072,0.0,0.7474987577927377,0.2858031531611115
