month (MWh),PV (MWh),Wind (MWh),CSP (MWh),Other renewables (MWh),Hydraulic (MWh),Pumped hydropower (MWh),Batteries (MWh),Cogeneration (MWh),Combined cycle (MWh),Fuel & Gas (MWh),Nuclear (MWh),No renewable residues (MWh),Renewable residues (MWh),Export (MWh),Import (MWh)
1,3.4159505570852327,10.812419217177345,0.4484723645180793,0.29615193683934204,2.1948430929518046,0.2849290673121887,0.06529718818634925,1.6912062404560735,4.654958834168398,0.16078091838967476,2.2778432692267794,0.2378789142347222,0.08057092223472187,-1.0742086740513912,0.005888937796216127
2,3.8307179050104025,9.419397186280925,0.9113064014347377,0.3015549999760582,2.3890908534928204,0.3973772547383963,0.10500763956338025,1.535118009310435,3.434722457499289,0.15364450424989412,2.052574360939721,0.21501555216241955,0.07300114616241962,-0.6522443487656472,0
3,4.635008042927202,15.67694594163805,0.8552412148807399,0.27141260889230834,4.4023644028676925,0.3298421359424051,0.053208847512997925,1.5924855396838176,0.5029805747971705,0.16041663867883163,2.006357320076156,0.22667721128154275,0.07719093328154286,-4.136927659211602,0
4,5.224480352748166,8.905141025752666,1.2859333399238964,0.23789534185361258,4.718400483856086,0.5103476502511607,0.14480949357378878,1.6046053749065847,0.9402018827486949,0.15208226192079718,1.704067034443585,0.17832677023593824,0.07762474723593812,-2.2395496975320746,0
5,6.111348305428535,6.644942211595427,1.9173199132698169,0.2916666870779689,3.5230999305233914,0.47995515714136777,0.11989088055550406,1.6487713641703412,2.3516912780306627,0.16025467998201912,1.6665610760406078,0.14829767359936408,0.03561520059936386,-1.6085286360438924,0
6,6.0911507300775325,5.2198387636397445,2.20417551805887,0.30499332318636324,3.718032184755912,0.4957746210602798,0.1342467645527487,1.6388839029556979,2.578023508674115,0.16706614927399038,1.605290443660391,0.1871621725277235,0.06255579852772339,-1.0616258753680963,0
7,6.814561966538895,5.009355628923634,3.39167892925448,0.3243793888711321,3.0273863106613397,0.6386729043151737,0.18472102655828543,1.661629269516345,2.5693143131632694,0.19378538837337314,1.9983597515144036,0.21320391208296954,0.07844227708296954,-0.7730965144488727,0
8,6.360055293119356,6.271165717568623,2.7553303240418416,0.31752930969607074,2.105587826808821,0.47117323479309897,0.11943532665951302,1.6104150801900845,3.034791493712444,0.19963444823518572,2.2954532637727962,0.20869842351459492,0.07979500551459484,-0.6038304203329186,0
9,5.4621162275289485,4.962725479858338,1.864466758094749,0.32033504378171523,1.9268267481345125,0.3604243563467626,0.07524125497991511,1.6422194859587196,4.553826118178968,0.18059814039605596,2.2406160016440935,0.2017216463221826,0.07744088632218263,-0.2577845323120902,0
10,4.28994253661439,8.672822368464853,1.1961098365858196,0.29773732826195853,1.462667744678588,0.46929980292204215,0.09332121393460814,1.7181768106233781,3.2753757084091997,0.16886115110010042,2.302133905485881,0.2135209038936178,0.07858186989361772,-0.8750772341323398,0
11,2.8550607129588155,9.1970691816775,0.3143812069677527,0.2933198425317468,2.1620009657595243,0.3027449452760498,0.06882836916960226,1.685350718767419,4.955415681218022,0.1507108454898705,1.7118416956706481,0.20254819669762675,0.07219301569762669,-0.4546180280843727,0
12,3.211832417334315,8.74075271105852,0.4389728375035865,0.300199110704128,2.486663765611238,0.35870405311561065,0.09205980657742396,1.7247572949282906,4.607166960513924,0.15706561109055348,1.9160019259765353,0.2018068777282,0.08095891072819994,-0.430471698240478,0
