Date time,Wind (MW),PV (MW),CSP (new) (MW),Other renewables (MW),Hydraulic (MW),Pumped hydropower (MW),Cogeneration (MW),Combined cycle (MW),Fuel & Gas (MW),Nuclear (MW),No renewable residues (MW),Renewable residues (MW),Import (MW),Export (MW),Demand (MW)
01-08-2030 13:00:00,3696.25627802085,31104.724569277394,0,433.17699999999996,5045.9490000000005,0.0,4806.4880775,0.0,0.0,6960.331999999999,263.595,91.624,0,-12200.0,43257.226903981056
01-08-2030 14:00:00,4048.5486745098456,33498.2467762097,0,433.01599999999996,4679.492,0.0,4828.5714585,0.0,0.0,6956.504,264.9645,90.5285,0,-12200.0,43003.95976914212
01-08-2030 15:00:00,4460.340608085845,32335.47792372696,0,430.793,4455.414000000001,0.0,4819.618536,0.0,0.0,6951.225,263.807,90.441,0,-12200.0,42421.0625533829
01-08-2030 16:00:00,5015.0438246408485,29627.85543853526,0,430.95099999999996,4238.767,0.0,4828.1293755,0.0,0.0,6949.140999999999,265.5685,90.1005,0,-12200.0,42042.321734134006
01-08-2030 17:00:00,5439.724550842568,25302.098039731107,0,430.981,4113.035,0.0,4862.304765000001,0.0,0.0,6948.441,273.1065,89.5715,0,-8745.858014083069,41687.93757335226
01-08-2030 18:00:00,5857.15421726627,19096.08224439327,0,420.56699999999995,4115.354,0.0,4880.713516500001,0.0,0.0,6954.602,282.7065,90.3095,0,-3379.493327609117,41182.56124027457
01-08-2030 19:00:00,6272.361364167858,11275.034738916258,0,429.87,4498.840999999999,2997.637869781448,4871.974217999999,0.0,0.0,6956.611999999999,282.302,90.355,0,0.0,40333.31029507479
01-08-2030 20:00:00,6867.920991295309,3432.929596059114,0,439.61800000000005,4226.9890000000005,6837.0,4894.416606,776.6104763352341,0.0,6961.2,282.418,91.535,0,0.0,39479.85510574004
01-08-2030 21:00:00,7916.851551253735,135.35574384236455,0,441.03,3905.078,6837.0,4924.399624500001,3766.9155708755825,0.0,6965.973000000001,283.4655,91.4265,0,0.0,39651.900702937884
01-08-2030 22:00:00,8980.217834221126,3.381793103448276,0,442.277,3627.837,3488.362130218553,4923.0615075000005,6029.046532504943,0.0,6965.618,271.5325,78.7175,0,0.0,39022.38025996325
01-08-2030 23:00:00,9191.525628166819,5.807862068965516,0,438.538,3314.297,0.0,4912.4841525,9763.684738196302,0.0,6966.031999999999,274.0455,80.9285,0,0.0,36439.65257220765
02-08-2030 00:00:00,8806.787926464856,3.612847290640394,0,440.30199999999996,2728.849,0.0,4808.302398000001,8358.75523201634,0.0,6972.477,278.572,89.001,0,0.0,33773.50602763305
02-08-2030 01:00:00,8253.604771989085,2.5836059113300496,0,443.264,1759.4579999999999,0.0,4793.117292000001,7817.112772716446,0.0,6962.4980000000005,273.4055,85.0745,0,0.0,31559.893988084023
02-08-2030 02:00:00,7517.695337144342,1.0607487684729062,0,430.702,1352.194,0.0,4768.5104775,7378.239269548495,0.0,6959.773,281.20799999999997,90.63,0,0.0,29843.790895134152
02-08-2030 03:00:00,6917.376316746785,4.505556650246305,0,436.861,1387.9820000000002,0.0,4775.0645805,6955.703783595508,0.0,6960.161999999999,285.089,89.854,0,0.0,28843.463197306064
02-08-2030 04:00:00,6115.184883720931,3.2662660098522167,0,428.029,1575.66,0.0,4766.972088,7190.418345074584,0.0,6962.479000000001,288.3575,89.2345,0,0.0,28379.355696345956
02-08-2030 05:00:00,5769.633073924905,5.765852216748768,0,427.211,1655.283,0.0,4775.3019405,7622.450361945918,0.0,6967.629,282.661,88.25,0,0.0,28484.90381158287
02-08-2030 06:00:00,5461.714230219567,10.260906403940886,0,429.26199999999994,1747.5529999999999,0.0,4792.5550455,9605.776067770705,0.0,6975.371999999999,281.111,87.47200000000001,0,0.0,30240.117345658793
02-08-2030 07:00:00,5298.364439391971,784.5339901477832,0,428.37199999999996,2225.276,0.0,4865.7034635,10521.366731090506,0.0,6978.916,277.8195,88.0115,0,0.0,32337.021974490395
02-08-2030 08:00:00,4922.104944783683,6451.652551724138,0,422.096,2975.8520000000003,0.0,4940.989605000001,7304.640695496304,0.0,6980.02,278.824,88.115,0,0.0,35356.36112344921
02-08-2030 09:00:00,4095.6492113810577,15064.470443349755,0,431.476,3705.401,0.0,4938.3845790000005,1402.1736717362842,0.0,6959.343000000001,263.8915,88.7425,0,0.0,38359.9308179758
02-08-2030 10:00:00,3097.652782686796,18673.36516819274,0,424.685,4038.225,0.0,4905.3603855,0.0,0.0,6952.1709999999985,253.9795,88.2695,0,0.0,40490.00969339474
