PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Batteries (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
14.638544679227692,22.289677675226322,0.44447278224588893,1.2176933523097129,10.086745259844301,2.3142765931829015,0.6317721500456611,15.23518640659298,13.97260157321024,0.6339306846684184,17.388552452631753,0.8183733272185346,0.3281730635956042
