PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
10.324635707413641,22.231608222757625,55.339222667024124,0.5970550826795248,7.278421672589025,3.915207096771729,0.31384955076432586,0.0,0.0,0.0,0.0,0.0,0.0
