Date time,Wind (MW),PV (MW),CSP (new) (MW),Other renewables (MW),Hydraulic (MW),Pumped hydropower (MW),Thermal (MW),Cogeneration (MW),Combined cycle (MW),Fuel & Gas (MW),Nuclear (MW),No renewable residues (MW),Renewable residues (MW),Import (MW),Export (MW),Demand (MW)
01-08-2050 00:00:00,29386.169993210304,2.6873118980492565,37860.41019130385,450.62699999999995,1977.7079999999999,3653.2145686371623,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,36274.533191520204
01-08-2050 01:00:00,29776.3582904131,2.295412246250406,37656.458361743404,437.036,1529.471,1217.7869277380087,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,33751.860562103735
01-08-2050 02:00:00,27927.04214135629,0.9117665368381406,37423.322818723194,434.89300000000003,1582.2379999999998,1371.6816624324456,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,32095.150650750344
01-08-2050 03:00:00,26446.746657186384,4.118945319926688,37375.31449619968,432.16,1486.06,1979.9913112058275,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,31122.88559222518
01-08-2050 04:00:00,26304.86141514725,2.1754429650874934,37225.942894102154,430.046,1457.319,1833.048986622216,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,30796.886743157425
01-08-2050 05:00:00,26306.067297379424,3.7430415722828925,35856.42473765995,433.81,1400.7379999999998,2003.0189843580301,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,30894.129671613606
01-08-2050 06:00:00,25028.924153379583,8.165909071155626,24261.85790713501,437.816,1779.5870000000002,5024.833252596218,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,32826.4687425454
01-08-2050 07:00:00,23986.78313176789,677.8904221870799,12571.3301256727,441.876,2187.524,7610.630360141306,0.0,0.0,0,0,0.0,0.0,0.0,0,-2334.9074654167744,35254.92802286695
01-08-2050 08:00:00,20915.442490096128,5420.692000065072,10327.748612288482,441.695,2800.9509999999996,8680.00286383661,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,38586.00253552493
01-08-2050 09:00:00,17936.380304217106,12119.616701160594,45362.573844302424,444.725,3656.672,6605.560707537108,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,41735.86300111581
01-08-2050 10:00:00,15940.169067624392,17688.174839234995,98541.53750828283,442.676,4059.317,3658.792683165695,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,43726.259104108336
01-08-2050 11:00:00,15518.115461822836,21712.240453665974,114382.11187076551,437.973,4389.077,1213.0043184750066,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,45494.55356908746
01-08-2050 12:00:00,15527.772870600696,24226.964543834263,117853.4700315173,433.11,4815.109,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,46923.792824073
01-08-2050 13:00:00,15503.846717985452,25415.29226556123,118264.32547844997,433.17699999999996,5045.9490000000005,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,47794.71868757141
01-08-2050 14:00:00,15869.700001215311,25578.95435892368,117578.06265926814,433.01599999999996,4679.492,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,47514.88495044114
01-08-2050 15:00:00,17438.625241720074,24627.19006374582,113017.49479597303,430.793,4455.414000000001,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,46870.84439479431
01-08-2050 16:00:00,19605.279909867593,22562.63870421325,110547.07117395975,430.95099999999996,4238.767,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,46452.375338706144
01-08-2050 17:00:00,21265.386408597613,19268.338229144192,103851.52531110973,430.981,4113.035,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,46060.817846833364
01-08-2050 18:00:00,22897.22971904474,14542.260369060308,97101.90046778366,420.56699999999995,4115.354,1615.271909912426,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,45502.429771600975
01-08-2050 19:00:00,24520.388607236102,8586.289430302553,85296.19726755265,429.87,4498.840999999999,4828.0742648271735,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,44564.09615832808
01-08-2050 20:00:00,26848.5952662737,2614.2825976293525,58014.71612308604,439.61800000000005,4226.9890000000005,8280.733459395426,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,43621.117294305055
01-08-2050 21:00:00,30949.153805377995,103.07760637517505,40709.887923636205,441.03,3905.078,7508.796081159686,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,43811.20971372338
01-08-2050 22:00:00,35106.14556276406,2.575340568963871,36255.695809784156,442.277,3627.837,3126.5454672591295,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,43115.65536053209
01-08-2050 23:00:00,35932.2059445663,4.4228674988727334,30460.222453085502,438.538,3314.297,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,40262.01096125324
02-08-2050 00:00:00,34428.16027342877,2.7512955146694766,24699.669303141203,440.30199999999996,2728.849,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,37316.19743602109
02-08-2050 01:00:00,32265.614920699056,1.967496211071777,22465.333011959887,443.264,1759.4579999999999,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,34870.38728391606
02-08-2050 02:00:00,29388.7421969416,0.8077931598302823,19091.105378448246,430.702,1352.194,1350.8290538623405,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,32974.27256651928
02-08-2050 03:00:00,27041.929758398965,3.4311214412593185,18632.79855008863,436.861,1387.9820000000002,2559.7473065767444,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,31869.01491745164
02-08-2050 04:00:00,23905.94244307005,2.4873630961110678,15238.131178333228,428.029,1575.66,5067.518777652411,0.0,0.0,0,0,0.0,0.0,0.0,0,-7954.55538958071,31356.224592301634
02-08-2050 05:00:00,22555.085219100718,4.390875690562623,10719.166814951184,427.211,1655.283,6533.609547264798,0.0,0.0,0,0,0.0,0.0,0.0,0,-1731.2975451705715,31472.844238007292
02-08-2050 06:00:00,21351.34562745693,7.813999179744415,5272.7284434669855,429.26199999999994,1747.5529999999999,9668.302562229896,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,33412.17190882607
02-08-2050 07:00:00,20712.76629226667,597.4470201913078,1714.1533069938305,428.37199999999996,2225.276,10000.0,1608.6373259015672,0.0,0,0,0.0,0.0,0.0,0,0.0,35729.03255900449
02-08-2050 08:00:00,19241.86426840321,4913.133963273096,2063.5224568662165,422.096,2975.8520000000003,10000.0,1331.7533052841536,0.0,0,0,0.0,0.0,0.0,0,0.0,39065.08703071582
02-08-2050 09:00:00,16011.02111809004,11472.062511203578,19232.011475878047,431.476,3705.401,4304.025610119774,2260.3,0.0,0,0,0.0,0.0,0.0,0,0.0,42383.717901970354
02-08-2050 10:00:00,14658.342132121887,17213.37641415257,51637.96334390723,424.685,4038.225,7305.963985766977,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,44737.232630479615
02-08-2050 11:00:00,14197.022309601352,21371.65566239654,89200.74421320914,422.801,3814.884,4771.98314415278,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,46352.35190704419
02-08-2050 12:00:00,13689.41834629818,23901.343920901883,100454.74156318737,425.39099999999996,4319.71,3525.367897120721,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,47840.284765489625
02-08-2050 13:00:00,12803.63315351174,25112.40982038526,103359.57924051784,424.61699999999996,4722.295999999999,4107.024392746016,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,49204.03185011355
02-08-2050 14:00:00,12883.123047091134,25121.071602485223,105372.19728115843,424.533,4678.888,3965.5787858057647,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,49141.44530755702
02-08-2050 15:00:00,13940.02965672171,24241.24088829265,105855.34368242466,416.465,4737.022,2955.934915859654,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,48361.61914570205
02-08-2050 16:00:00,14873.542943693268,22277.783643020022,104537.78813029152,413.468,5019.138,3299.180130920129,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,47927.894272840436
02-08-2050 17:00:00,15999.381508046414,18974.413490295054,100839.36508447203,410.81699999999995,5293.903,4875.826164815995,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,47533.70486322358
02-08-2050 18:00:00,16862.00651633075,14270.12205167036,96158.99919130676,414.99800000000005,5496.431,7868.95353090141,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,46809.01407403501
02-08-2050 19:00:00,17355.352086716986,8209.481914073998,77826.61466870285,410.664,6032.531999999999,10000.0,2260.3,0.0,0,0,0.0,0.0,0.0,0,-8000.0,46087.44709867156
02-08-2050 20:00:00,18617.491571527644,2347.99878116015,53163.647783825,406.79,5417.763000000001,10000.0,2260.3,0.0,0,0,0.0,0.0,0.0,0,-8000.0,45193.981602661224
02-08-2050 21:00:00,19005.040384016233,57.20935121055455,32990.18307832112,411.44,5281.8330000000005,10000.0,2260.3,0.0,0,0,0.0,0.0,0.0,0,-5931.775428466688,45249.83214061564
02-08-2050 22:00:00,18449.459904437193,3.0712135977705786,25788.04359403968,414.13,5660.569,10000.0,2260.3,0.0,0,0,0.0,0.0,0.0,0,0.0,44428.7868076261
02-08-2050 23:00:00,18471.233065599285,4.43886340302779,16090.195361961096,406.67,5016.869000000001,10000.0,2260.3,0.0,0,0,0.0,0.0,0.0,0,0.0,41599.19292039613
03-08-2050 00:00:00,17793.770497746616,2.8792627479099178,12659.326818929254,417.777,4736.16,10000.0,2260.3,0.0,0,0,0.0,0.0,0.0,0,0.0,38750.187515637444
03-08-2050 01:00:00,17230.64937262131,2.183440917165021,10846.984796611812,425.962,4081.203,10000.0,423.5174924210414,0.0,0,0,0.0,0.0,0.0,0,0.0,35884.957360489316
03-08-2050 02:00:00,16270.497991877168,1.7515515049785328,10456.067840936015,423.26,2963.4309999999996,10000.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,34119.11416461399
03-08-2050 03:00:00,15200.450888738025,4.182928936546908,9995.533248190159,420.458,2273.294,10000.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,32945.923633469014
03-08-2050 04:00:00,13718.69592478497,2.3993856232582647,6849.094523171755,415.793,2148.1020000000003,6713.5355089843,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,32446.784402106
03-08-2050 05:00:00,12053.569229637731,4.342887978097458,6533.308921421965,409.86,2258.676,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,32526.4226904507
03-08-2050 06:00:00,10164.314054032826,7.957962317139911,5226.836497110403,396.14300000000003,3038.224,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,34309.872481509396
03-08-2050 07:00:00,9100.03758904337,551.4188059851368,3047.0247392823594,384.163,3348.813,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,36729.27938808375
03-08-2050 08:00:00,7630.776186070891,4689.031346060774,2931.960708732965,382.075,3932.744,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,39835.32121898897
03-08-2050 09:00:00,6416.5562874736315,11200.52404021944,16548.947743197958,384.95599999999996,4647.376,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,43160.628269646535
03-08-2050 10:00:00,5970.121088557129,16796.187237884584,65989.55568473549,383.889,4953.97,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,45436.487152681715
03-08-2050 11:00:00,7019.802755715095,20882.89281298676,100803.05252497627,364.11400000000003,4981.536,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,47426.632224446876
03-08-2050 12:00:00,8884.790198329974,23440.94180955901,108693.2927340582,358.727,5060.44,9116.649602533962,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,48989.56906888929
03-08-2050 13:00:00,11192.165629966243,24710.75266705183,110204.88656423299,358.85900000000004,4991.6359999999995,6324.167014605435,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,49735.40552435041
03-08-2050 14:00:00,14644.052686443609,24859.41860026891,109946.41020131926,356.14599999999996,4121.12,3164.4827756600953,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,49296.00703293788
03-08-2050 15:00:00,16811.15244417038,23990.473098853854,107566.60089571636,336.58099999999996,4010.8720000000003,1060.3826370474235,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,48311.46060397404
03-08-2050 16:00:00,19492.397946923375,21861.34627424732,104309.38658659207,362.02,4056.528,181.58237856382038,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,47994.34912058813
03-08-2050 17:00:00,23012.18186607853,18329.178706440518,98035.77929849626,377.996,4564.309,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,47694.488018291835
03-08-2050 18:00:00,26196.7719283704,13290.212963131684,84365.71577752905,382.20099999999996,5335.956,77.53550455073855,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,46968.11000208411
03-08-2050 19:00:00,27560.79034768919,7194.93369508755,63342.804511551134,385.02,5544.291,4185.388340850735,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,46179.04573465481
03-08-2050 20:00:00,26770.316430386705,1829.6755008718221,40448.29269058176,378.718,5481.695,9701.367876940905,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,45058.52953171314
03-08-2050 21:00:00,27018.345186158494,43.59683677460267,22160.90900857993,385.05300000000005,5555.908,10000.0,697.8609536658078,0.0,0,0,0.0,0.0,0.0,0,-6644.214710568158,44272.353296442125
03-08-2050 22:00:00,28795.530946074345,2.935248412452611,17039.83562570636,386.36699999999996,5322.34,8369.100257614293,0.0,0.0,0,0,0.0,0.0,0.0,0,-3774.6069902045274,43342.48240724212
03-08-2050 23:00:00,29525.01206463777,4.166933032391853,12031.876979544224,385.629,4752.4529999999995,5958.032706128484,0.0,0.0,0,0,0.0,0.0,0.0,0,-2095.957757957847,40986.327549686954
04-08-2050 00:00:00,29516.094746671926,2.6873118980492565,11117.88094597883,388.43699999999995,3813.014,4394.85052074827,0.0,0.0,0,0,0.0,0.0,0.0,0,-3515.386764961113,38445.76914082492
04-08-2050 01:00:00,28603.77496931739,2.1034613963897453,11118.15941652711,391.82800000000003,3674.756,2928.3637092211175,0.0,0.0,0,0,0.0,0.0,0.0,0,-5520.210304912609,35920.07397030589
04-08-2050 02:00:00,26039.582850449093,0.8557808722954477,10988.670611576797,391.267,2784.2729999999997,4258.586446537891,0.0,0.0,0,0,0.0,0.0,0.0,0,-4456.26118182871,33783.79001376671
04-08-2050 03:00:00,23387.040450098026,3.7830313326705305,7778.295048673252,392.41900000000004,2226.651,6431.643944826294,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,32688.418772103694
04-08-2050 04:00:00,20664.520652059164,5.182672946237852,3541.3099624797815,393.591,1916.612,8612.086149628354,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,31760.518595343143
04-08-2050 05:00:00,17819.295867571054,4.374879786407569,3239.614970472972,382.98400000000004,1843.225,10000.0,936.9925703493682,0.0,0,0,0.0,0.0,0.0,0,0.0,31150.382504956884
04-08-2050 06:00:00,16481.615365331865,6.198412860083851,3201.8543641261717,376.19199999999995,1911.54,10000.0,2260.3,0.0,0,0,0.0,0.0,0.0,0,0.0,31300.853828982756
04-08-2050 07:00:00,15825.806923056132,498.99223011694374,2931.4594617460607,377.319,1520.281,6588.874330050334,2260.3,0.0,0,0,0.0,0.0,0.0,0,0.0,31401.970927845723
