PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
9.078668337237154,41.73849304349308,39.65996814727191,0.6241024311508606,5.985783898254535,2.644797546305531,0.26818659628691993,0.0,0.0,0.0,0.0,0.0,0.0
