PV (%),Wind (%),CSP (%),Other renewables (%),Hydraulic (%),Pumped hydropower (%),Thermal (%),Cogeneration (%),Combined cycle (%),Fuel & Gas (%),Nuclear (%),No renewable residues (%),Renewable residues (%)
8.639763218873824,55.87771626238221,27.19741257772778,0.7261891690304434,5.753285144580352,1.5831157582068827,0.22251786919852518,0.0,0.0,0.0,0.0,0.0,0.0
