Date time,Wind (MW),PV (MW),CSP (new) (MW),Other renewables (MW),Hydraulic (MW),Pumped hydropower (MW),Thermal (MW),Cogeneration (MW),Combined cycle (MW),Fuel & Gas (MW),Nuclear (MW),No renewable residues (MW),Renewable residues (MW),Import (MW),Export (MW),Demand (MW)
21-02-2050 11:00:00,66647.98272206646,21921.266931212158,77908.86929925391,448.01599999999996,3169.708,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,44172.09603818519
21-02-2050 12:00:00,65226.87897647768,23418.891455681267,76312.34752126457,459.869,2823.0209999999997,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,43886.140189018275
21-02-2050 13:00:00,63110.43662342278,23825.443355686148,72264.22673032572,468.588,2871.34,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,43353.170785125585
21-02-2050 14:00:00,63053.27884070966,22498.82304458665,71074.56713160686,468.635,2962.0290000000005,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,42185.17096978099
21-02-2050 15:00:00,61701.72810507032,19708.98539885557,72582.46844231128,463.874,3127.344,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,41560.21621669022
21-02-2050 16:00:00,60272.0330955098,15219.015082052383,70889.80749223381,462.091,3163.05,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,41152.449615002886
21-02-2050 17:00:00,57796.651874084215,9249.79153670216,71078.22623461112,456.916,4181.706,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,41264.58393483693
21-02-2050 18:00:00,54893.76728724127,2095.7113808266213,48027.882294824114,465.027,4823.436,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,41549.25295570258
21-02-2050 19:00:00,53102.72164484573,9.421587547327452,19624.32078429521,468.051,5322.334,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,44913.79360650909
21-02-2050 20:00:00,52048.863381287054,4.862754863136749,14301.077783370158,469.145,5131.009,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,46347.314468878
21-02-2050 21:00:00,51463.51882996017,2.167445013009966,11895.342869722517,444.918,4491.72,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,45761.98745842405
21-02-2050 22:00:00,48597.81474936595,4.486851115492955,9924.840714803664,440.26199999999994,3534.208,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,42235.921898283916
21-02-2050 23:00:00,47906.11449043725,1.7995392174436982,6577.312837461242,437.74800000000005,2981.759,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,38024.935229809365
22-02-2050 00:00:00,46568.035477760815,1.5276088468077613,2140.525132876588,441.05699999999996,2740.7270000000003,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,35233.86642468459
22-02-2050 01:00:00,43244.344571030284,6.078443578920935,1998.8226096788421,440.63599999999997,2711.908,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,32790.832865641605
22-02-2050 02:00:00,40777.575315417314,6.414357566177093,1974.4620061151218,438.515,2465.886,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,31267.585935121308
22-02-2050 03:00:00,40360.82138088506,4.462857259260372,1961.2792103595566,437.07800000000003,2518.47,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,30661.627833309576
22-02-2050 04:00:00,39375.1032266347,3.7430415722828916,1402.8399422494695,433.92699999999996,2391.806,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,30538.950983953164
22-02-2050 05:00:00,40130.06313588055,6.086441530998462,1049.9620634687599,432.01199999999994,2457.484,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,31153.26506291397
22-02-2050 06:00:00,40302.338680354624,4.5828265404232855,1240.4359184924979,430.352,2919.732,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,34319.34832382247
22-02-2050 07:00:00,40906.48050321482,73.4851836883231,1182.7423902996816,427.08099999999996,4391.265,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-7014.466447111605,40108.55737060517
22-02-2050 08:00:00,41623.31797245118,3770.4025663401135,1242.4409064399078,429.341,5241.548,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,43634.41334704144
22-02-2050 09:00:00,41176.65505328483,14656.031237363137,5257.930518531473,431.833,4945.936,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,45454.49649266919
22-02-2050 10:00:00,44308.709018843554,22060.583258450613,59657.965259076795,435.241,4066.897,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,45652.46824271602
22-02-2050 11:00:00,48916.44713351266,25970.678055776818,90286.36164567969,428.92,3091.6079999999997,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,45158.64563378145
