Date time,Wind (MW),PV (MW),CSP (new) (MW),Other renewables (MW),Hydraulic (MW),Pumping turbidity (MW),Thermal (MW),Cogeneration (MW),Combined cycle (MW),Fuel & Gas (MW),Nuclear (MW),No renewable residues (MW),Renewable residues (MW),Import (MW),Export (MW),Demand (MW)
01-01-2050 00:00:00,64684.67706157753,1.4876190864201242,0.0,336.214,2138.335,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,28420.507058177962
01-01-2050 01:00:00,58089.62950190088,3.383133728794153,0.0,327.281,1607.515,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,27524.132415233184
01-01-2050 02:00:00,49329.381578399625,0.9277624409931956,0.0,333.533,1644.1029999999998,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,25770.007138085162
01-01-2050 03:00:00,34439.96549819957,5.2066668024704335,0.0,334.286,1418.898,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,24393.894614932335
01-01-2050 04:00:00,33690.10859273451,2.5113569523436503,0.0,336.347,1380.024,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,23524.594198182112
01-01-2050 05:00:00,32766.646049517836,5.790517304129946,0.0,333.543,1316.829,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,23251.3991030751
01-01-2050 06:00:00,32940.70712776917,1.6395801758931474,0.0,331.936,1424.869,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,23441.87002440642
01-01-2050 07:00:00,30953.64610485237,11.445069422941922,0.0,335.87800000000004,1666.9260000000002,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,23938.846555272885
01-01-2050 08:00:00,31973.025452399208,305.5377652657074,0.0,339.55,1532.271,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,23756.49465638064
01-01-2050 09:00:00,30874.16656219342,5170.7479996902575,91.00417517798165,331.8,1625.9579999999999,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,24373.020312634617
01-01-2050 10:00:00,34658.225006763285,13084.80955787662,2481.506749834853,331.361,1657.442,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,26211.857680630186
01-01-2050 11:00:00,37870.02763891261,18169.555578877225,16008.547797205329,327.404,1771.13,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,27975.48617109739
01-01-2050 12:00:00,44521.79306718334,19920.60321287487,28474.894526176384,337.10900000000004,1862.415,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,28797.289680955997
01-01-2050 13:00:00,47899.70209521981,19300.69794324987,29751.68199004127,340.597,1803.547,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,29565.16136038804
01-01-2050 14:00:00,62322.943771209284,17691.006114270444,32900.348479445915,342.28,1588.13,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,29979.41958269437
01-01-2050 15:00:00,64370.863030899316,14528.247957020483,40058.656699428044,328.26800000000003,1594.345,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,28379.489650459825
01-01-2050 16:00:00,66608.19378386487,8031.375519259535,46997.25165681707,320.277,1598.256,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,27691.649228817267
01-01-2050 17:00:00,71087.16644816249,1589.2890532296544,32291.778943234287,324.115,1667.724,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,28134.372515442643
01-01-2050 18:00:00,76035.18589709501,15.811951257271962,9197.882209696247,326.03,1964.774,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,31328.0711664378
01-01-2050 19:00:00,74810.51156884541,3.903000613833443,5783.276346683973,319.59,2023.0720000000001,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,33129.4587418537
01-01-2050 20:00:00,74835.20886503402,6.862242882518637,5571.52734177168,325.045,1974.265,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,34138.15500051714
01-01-2050 21:00:00,73427.1783319709,0.9357603930707231,4271.905292947812,332.13800000000003,1938.566,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,34446.75331897609
01-01-2050 22:00:00,73929.42569394229,4.270906409399712,2596.9606391518396,335.865,1944.8010000000002,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,33690.60034030011
01-01-2050 23:00:00,69360.87616408883,1.4236354697999039,2105.961368424125,325.02099999999996,1978.1529999999998,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,31083.054131100074
02-01-2050 00:00:00,63590.98845613545,0.5598566454269284,289.94353486938337,327.432,1625.83,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,28316.094881194498
02-01-2050 01:00:00,61787.23705889015,2.5993344251964534,0.0,321.793,1336.1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,25963.217115098705
02-01-2050 02:00:00,58812.082345480194,0.47987712465165294,0.0,323.774,1175.884,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,24501.090032222168
02-01-2050 03:00:00,53703.77371795225,4.374879786407569,0.0,317.659,1135.138,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,23919.913639336653
02-01-2050 04:00:00,54934.00649048236,1.591592463427982,0.0,320.743,1028.7939999999999,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,23748.2986041101
02-01-2050 05:00:00,57869.55858225877,4.92673847975697,64.04822610445463,326.434,1216.068,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,24622.410061704577
02-01-2050 06:00:00,63354.180098129145,1.6395801758931474,342.5187743846922,331.37699999999995,1583.614,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,27956.531358356267
02-01-2050 07:00:00,62132.11420183241,11.037173866988017,464.099015763844,343.675,1909.1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,-8000.0,32358.06167683551
